date,Humi,dew,snow
2016100306,97,22,
2016100307,97,22.2,
2016100308,92,22.7,
2016100309,86.5,22.9,
2016100400,91,20.55,
2016100401,91,20.2,
2016100410,65,17,
2016100411,55.5,16.6,
2016100412,52,16.8,
2016100413,55,17.4,
2016100414,57.5,17.75,
2016100415,60,17.45,
2016100416,59.5,16.95,
2016100417,64.5,17.1,
2016100418,67.5,16.75,
2016100419,67.5,16.2,
2016100402,91,19.5,
2016100420,67.5,15.9,
2016100421,69.5,15.95,
2016100422,69,15.7,
2016100423,72.5,15.95,
2016100403,93.5,19.45,
2016100404,94.5,19.25,
2016100405,95,19.05,
2016100406,92.5,17.6,
2016100407,88,17,
2016100408,83.5,17.45,
2016100409,73,17.15,
2016100500,76.5,16.35,
2016100501,87.5,17.25,
2016100510,92.5,19.15,
2016100511,97,20.4,
2016100512,86,18,
2016100513,74.5,17.7,
2016100514,72,17.75,
2016100515,72,18.25,
2016100516,72,17.9,
2016100517,70.5,17.45,
2016100518,78.5,18.15,
2016100519,81,17.9,
2016100502,88.5,17.4,
2016100520,80.5,16.95,
2016100521,79.5,16.55,
2016100522,86,16.9,
2016100523,89.5,17.05,
2016100503,89,17.45,
2016100504,90,17.65,
2016100505,92,18,
2016100506,93,18.4,
2016100507,93,18.75,
2016100508,93.5,19.15,
2016100509,95,18.85,
2016100600,92,17.25,
2016100601,92,16.9,
2016100610,68.5,15.5,
2016100611,55,13.65,
2016100612,56,14.6,
2016100613,48.5,12.85,
2016100614,47.5,12.8,
2016100615,50,13.9,
2016100616,55.5,14.6,
2016100617,58.5,14.35,
2016100618,64,14.3,
2016100619,71,14.7,
2016100602,93.5,16.9,
2016100620,80,15.75,
2016100621,81.5,15.35,
2016100622,83.5,15.25,
2016100623,82.5,14.75,
2016100603,94.5,16.85,
2016100604,94.5,16.4,
2016100605,95,16.4,
2016100606,95.5,16.2,
2016100607,95,15.9,
2016100608,88,15.85,
2016100609,81,16.25,
2016100700,83,14.45,
2016100701,84,14.25,
2016100710,68,14.65,
2016100711,58.5,13.85,
2016100712,60.5,14.05,
2016100713,62.5,13.75,
2016100714,63.5,13.65,
2016100715,72.5,15.1,
2016100716,79,15.5,
2016100717,80.5,15.3,
2016100718,80.5,15.15,
2016100719,83.5,15.3,
2016100702,83.5,14.15,
2016100720,85.5,15.6,
2016100721,89.5,16.35,
2016100722,92.5,16.45,
2016100723,91.5,16.35,
2016100703,84,14.2,
2016100704,83.5,13.75,
2016100705,83.5,13.55,
2016100706,83,13.2,
2016100707,82,13.1,
2016100708,80.5,14,
2016100709,69.5,13.7,
2016100800,89.5,16.1,
2016100801,89,16.05,
2016100810,99,19.6,
2016100811,98,20.1,
2016100812,96.5,19.45,
2016100813,94.5,18.9,
2016100814,88,17.35,
2016100815,84,17.15,
2016100816,84,17.05,
2016100817,84,16.8,
2016100818,79.5,15,
2016100819,76,13.35,
2016100802,96,16.9,
2016100820,87,13.95,
2016100821,86.5,13.35,
2016100822,84,12.7,
2016100823,84,12.25,
2016100803,97.5,17.05,
2016100804,98.5,17.4,
2016100805,99,17.4,
2016100806,99,17.65,
2016100807,99.5,17.9,
2016100808,99.5,18.4,
2016100809,99.5,19,
2016100900,85,11.4,
2016100901,82,10,
2016100910,51,4.65,
2016100911,47,4.55,
2016100912,39,3.8,
2016100913,38.5,4.8,
2016100914,41,5.6,
2016100915,44.5,5.7,
2016100916,44.5,5.5,
2016100917,45.5,4.9,
2016100918,52,5.3,
2016100919,60.5,6.3,
2016100902,80,9.35,
2016100920,67.5,6.85,
2016100921,73.5,7.5,
2016100922,73.5,7.05,
2016100923,74,6.9,
2016100903,70.5,8.35,
2016100904,65.5,6.7,
2016100905,65.5,6.25,
2016100906,62,4.7,
2016100907,60,3.45,
2016100908,58.5,4.05,
2016100909,53.5,4.45,
2016101000,76.5,7.05,
2016101001,76,7.05,
2016101010,60.5,8.5,
2016101011,53.5,8.5,
2016101012,48,7.95,
2016101013,45.5,7,
2016101014,48,7.3,
2016101015,48.5,7.2,
2016101016,56.5,8.85,
2016101017,60,9.2,
2016101018,64.5,9.6,
2016101019,68.5,9.95,
2016101002,76,7.1,
2016101020,74,10.35,
2016101021,77.5,10.45,
2016101022,80.5,10.6,
2016101023,79.5,10.35,
2016101003,74.5,7.2,
2016101004,75.5,7.5,
2016101005,75.5,7.45,
2016101006,77.5,7.6,
2016101007,77,7.4,
2016101008,79,8.4,
2016101009,68,8.95,
2016101100,80,10.15,
2016101101,81.5,10.05,
2016101110,73.5,11.15,
2016101111,69.5,11.15,
2016101112,64,10.75,
2016101113,63,11.1,
2016101114,54,9.7,
2016101115,52,8.95,
2016101116,53,8.95,
2016101117,60,10.25,
2016101118,68,10.75,
2016101119,74.5,10.95,
2016101102,81,10.05,
2016101120,77,10.95,
2016101121,77.5,10.5,
2016101122,75.5,9.45,
2016101123,75,9.2,
2016101103,81.5,10.15,
2016101104,78.5,9.75,
2016101105,78,9.5,
2016101106,78.5,9.55,
2016101107,79.5,9.8,
2016101108,83,10.85,
2016101109,80.5,11.05,
2016101200,76.5,9.5,
2016101201,78,9.6,
2016101210,59.5,10.4,
2016101211,57.5,10.6,
2016101212,50,10.15,
2016101213,45.5,9.8,
2016101214,40,7.35,
2016101215,41.5,7.7,
2016101216,44,7.75,
2016101217,42.5,6.6,
2016101218,49,7.4,
2016101219,61.5,9.25,
2016101202,78.5,9.45,
2016101220,72,10.3,
2016101221,75.5,10.4,
2016101222,78,10.5,
2016101223,79,10.45,
2016101203,78,9,
2016101204,79,9,
2016101205,76.5,8.2,
2016101206,78.5,8.55,
2016101207,77,8.1,
2016101208,76.5,9.55,
2016101209,66,9.5,
2016101300,79.5,10.5,
2016101301,79,10.55,
2016101310,68,11.1,
2016101311,63.5,11.05,
2016101312,60,11.55,
2016101313,58.5,11.25,
2016101314,59,11.4,
2016101315,61.5,11.4,
2016101316,64,11.8,
2016101317,66,11.8,
2016101318,70.5,11.75,
2016101319,74,11.6,
2016101302,79.5,10.6,
2016101320,77,11.65,
2016101321,78,11.55,
2016101322,79.5,11.35,
2016101323,81,11.3,
2016101303,79,10.5,
2016101304,79.5,10.55,
2016101305,80,10.6,
2016101306,81,10.65,
2016101307,82.5,10.7,
2016101308,80.5,11.1,
2016101309,70,10.8,
2016101400,81,11,
2016101401,82,10.85,
2016101410,51.5,7.2,
2016101411,47.5,8.95,
2016101412,47,9.55,
2016101413,45,9.5,
2016101414,46,10.5,
2016101415,44.5,9.85,
2016101416,40,7.9,
2016101417,44.5,8.55,
2016101418,58,10.55,
2016101419,64,10.4,
2016101402,82,10.5,
2016101420,70,10.75,
2016101421,72.5,10.9,
2016101422,73,10.6,
2016101423,77,10.65,
2016101403,82.5,10.2,
2016101404,83.5,9.9,
2016101405,83,9.2,
2016101406,85.5,9.1,
2016101407,86.5,8.95,
2016101408,80.5,10,
2016101409,72,10.45,
2016101500,74,9.95,
2016101501,75,9.95,
2016101510,72,12.35,
2016101511,68,13.7,
2016101512,58,13.05,
2016101513,53.5,13.2,
2016101514,50,11.95,
2016101515,49,11.4,
2016101516,48,10.75,
2016101517,51.5,10.6,
2016101518,57,10.95,
2016101519,64,11.85,
2016101502,77.5,9.5,
2016101520,66.5,11.85,
2016101521,67,12.1,
2016101522,73,12.65,
2016101523,75,12.7,
2016101503,81,10.3,
2016101504,80,9.8,
2016101505,82,9.9,
2016101506,82.5,9.7,
2016101507,83.5,9.9,
2016101508,81.5,10.75,
2016101509,78.5,12.25,
2016101600,79,12.85,
2016101601,82.5,12.95,
2016101610,95,15.3,
2016101611,95.5,15.7,
2016101612,95.5,15.75,
2016101613,97,16.2,
2016101614,98,16.35,
2016101615,98,16.4,
2016101616,98,16.4,
2016101617,98.5,16.3,
2016101618,98.5,16.2,
2016101619,98.5,16.2,
2016101602,83,13.1,
2016101620,98.5,16.35,
2016101621,99,16.55,
2016101622,99.5,16.6,
2016101623,99,16.6,
2016101603,83,12.9,
2016101604,84,13,
2016101605,81,13.15,
2016101606,81,12.9,
2016101607,81,13.1,
2016101608,90,14.4,
2016101609,93.5,14.85,
2016101700,99,16.55,
2016101701,99,16.65,
2016101710,92.5,17.9,
2016101711,89.5,18.95,
2016101712,69.5,17.4,
2016101713,67,17.35,
2016101714,68.5,17.35,
2016101715,68,16.55,
2016101716,66.5,15.95,
2016101717,69.5,15.85,
2016101718,74,15.65,
2016101719,76,15.55,
2016101702,99,16.65,
2016101720,81.5,15.75,
2016101721,85,15.8,
2016101722,88,15.7,
2016101723,90.5,15.55,
2016101703,99,16.7,
2016101704,99,16.7,
2016101705,99,16.5,
2016101706,99,16.35,
2016101707,99,16.35,
2016101708,96.5,16.8,
2016101709,95,17.45,
2016101800,90.5,15.2,
2016101801,92,14.85,
2016101810,74,13.55,
2016101811,62,12.95,
2016101812,57.5,13.9,
2016101813,59.5,14.65,
2016101814,61,14.7,
2016101815,62.5,14.8,
2016101816,65,15.5,
2016101817,70,15.4,
2016101818,70,14.6,
2016101819,73.5,14.2,
2016101802,94.5,15.15,
2016101820,75.5,14.15,
2016101821,78.5,14.05,
2016101822,81,14.1,
2016101823,84,13.75,
2016101803,89.5,13.85,
2016101804,84.5,12.65,
2016101805,84.5,12.45,
2016101806,88,12.5,
2016101807,84.5,11.7,
2016101808,83,12.15,
2016101809,82.5,13.35,
2016101900,84.5,13.4,
2016101901,85.5,13.4,
2016101910,78,13.75,
2016101911,73,14.35,
2016101912,64.5,14.25,
2016101913,58.5,13.9,
2016101914,56,13.5,
2016101915,56,13.2,
2016101916,61.5,14.05,
2016101917,68.5,14.55,
2016101918,73.5,14.55,
2016101919,81,14.95,
2016101902,87,13.25,
2016101920,83.5,14.5,
2016101921,86.5,14.25,
2016101922,87.5,14.05,
2016101923,87.5,13.65,
2016101903,88.5,13,
2016101904,90,12.9,
2016101905,89.5,12.8,
2016101906,90.5,12.8,
2016101907,90,12.6,
2016101908,86,12.95,
2016101909,81.5,13.5,
2016102000,86,12.95,
2016102001,85.5,12.65,
2016102010,73.5,11.9,
2016102011,61,11.25,
2016102012,57.5,12,
2016102013,53.5,12.1,
2016102014,54.5,12.2,
2016102015,64,14.25,
2016102016,62.5,13.6,
2016102017,66,13.9,
2016102018,74.5,14.45,
2016102019,75,13.95,
2016102002,86.5,12.5,
2016102020,76,13.9,
2016102021,70,13.35,
2016102022,71.5,13.4,
2016102023,72,13.25,
2016102003,84.5,11.6,
2016102004,81.5,10.65,
2016102005,84,10.75,
2016102006,82.5,10.5,
2016102007,84,10.55,
2016102008,85,11.45,
2016102009,82,11.9,
2016102100,71,12.75,
2016102101,71.5,12.7,
2016102110,64.5,10.85,
2016102111,64,10.9,
2016102112,64,11,
2016102113,64.5,11.05,
2016102114,65.5,11.1,
2016102115,63,10.8,
2016102116,63.5,10.75,
2016102117,64.5,10.55,
2016102118,67,10.75,
2016102119,68.5,10.8,
2016102102,71,12.45,
2016102120,67,10.4,
2016102121,67,10.3,
2016102122,68.5,10.6,
2016102123,69.5,10.55,
2016102103,70.5,12.25,
2016102104,70.5,12.15,
2016102105,69.5,11.65,
2016102106,70,11.55,
2016102107,71,11.65,
2016102108,69,11.3,
2016102109,67,11.1,
2016102200,69,10.35,
2016102201,70,10.4,
2016102210,66,11.1,
2016102211,57,11,
2016102212,56.5,11.7,
2016102213,54,11.4,
2016102214,58,12.45,
2016102215,58,12.7,
2016102216,59.5,12.4,
2016102217,62.5,12.4,
2016102218,69.5,13.15,
2016102219,70,12.7,
2016102202,72,10.65,
2016102220,73.5,12.85,
2016102221,71.5,12.45,
2016102222,75.5,12.85,
2016102223,77.5,13,
2016102203,71.5,10.4,
2016102204,71.5,10.3,
2016102205,72,10.45,
2016102206,73.5,10.55,
2016102207,73,10.65,
2016102208,73,10.8,
2016102209,70,11.05,
2016102300,70.5,12.2,
2016102301,66.5,11.5,
2016102310,72,11.95,
2016102311,70,11.25,
2016102312,66.5,10.75,
2016102313,62.5,9.85,
2016102314,59,9.45,
2016102315,61,9.2,
2016102316,64.5,9.4,
2016102317,64.5,8.65,
2016102318,65,8.3,
2016102319,65.5,8.15,
2016102302,64.5,10.85,
2016102320,65.5,8.1,
2016102321,67,8.05,
2016102322,69.5,8.2,
2016102323,69.5,8.05,
2016102303,65.5,11,
2016102304,66.5,11.1,
2016102305,66,11.25,
2016102306,67,11.4,
2016102307,68,11.6,
2016102308,74,12.5,
2016102309,74,12.3,
2016102400,68.5,7.7,
2016102401,69,7.75,
2016102410,58,8.1,
2016102411,52,7.9,
2016102412,49.5,7.95,
2016102413,50,8.95,
2016102414,48.5,8.5,
2016102415,49.5,8.35,
2016102416,51,8.1,
2016102417,57,8.85,
2016102418,59.5,8.7,
2016102419,64,9.15,
2016102402,69,7.7,
2016102420,66,9.15,
2016102421,68,9.2,
2016102422,67.5,8.95,
2016102423,65.5,8.75,
2016102403,67.5,7.45,
2016102404,67,7.25,
2016102405,65,6.95,
2016102406,64,6.7,
2016102407,64,6.75,
2016102408,64.5,7.3,
2016102409,61,7.55,
2016102500,67,8.95,
2016102501,66.5,8.85,
2016102510,76.5,14.5,
2016102511,83.5,15.2,
2016102512,86,15.95,
2016102513,96.5,17,
2016102514,95,17.2,
2016102515,82,16.15,
2016102516,75.5,15.05,
2016102517,76,14.75,
2016102518,79.5,14.35,
2016102519,83.5,14.2,
2016102502,65.5,8.75,
2016102520,85.5,14.2,
2016102521,86.5,14.05,
2016102522,89,13.7,
2016102523,84,12.15,
2016102503,64.5,8.6,
2016102504,66.5,9,
2016102505,66.5,9.05,
2016102506,69,9.5,
2016102507,79.5,11,
2016102508,80.5,11.85,
2016102509,72.5,12.8,
2016102600,90,12.5,
2016102601,92.5,12.45,
2016102610,72.5,12.5,
2016102611,66,12.5,
2016102612,64,12.4,
2016102613,59.5,11.95,
2016102614,54.5,10.25,
2016102615,50.5,8.8,
2016102616,61,10.8,
2016102617,62.5,10.35,
2016102618,60.5,9.35,
2016102619,57.5,8.55,
2016102602,93,12.75,
2016102620,59.5,8.65,
2016102621,64,8.9,
2016102622,59,7.8,
2016102623,62.5,8.25,
2016102603,93,11.95,
2016102604,92.5,12.2,
2016102605,91.5,12.1,
2016102606,89.5,11.7,
2016102607,91,11.85,
2016102608,85.5,12,
2016102609,76.5,12.25,
2016102700,70.5,8.65,
2016102701,73,8.2,
2016102710,73.5,10.9,
2016102711,67,10.4,
2016102712,64.5,10.6,
2016102713,62,11,
2016102714,60.5,10.75,
2016102715,58,9.9,
2016102716,60,10.15,
2016102717,63,10.5,
2016102718,65,10.4,
2016102719,64,10.3,
2016102702,75,8.25,
2016102720,66,10.3,
2016102721,65,10.05,
2016102722,63,9.55,
2016102723,63,9.4,
2016102703,77,8.4,
2016102704,78.5,8.35,
2016102705,82,8.85,
2016102706,83,8.7,
2016102707,80.5,8.6,
2016102708,77.5,9.15,
2016102709,74.5,10.3,
2016102800,63.5,9.35,
2016102801,66,9.85,
2016102810,89,12.95,
2016102811,90.5,13.35,
2016102812,93.5,13.95,
2016102813,94,14,
2016102814,95.5,14.7,
2016102815,94,14.15,
2016102816,92.5,14,
2016102817,89.5,13.2,
2016102818,88.5,12.7,
2016102819,88,12.35,
2016102802,68,10.25,
2016102820,85,11.9,
2016102821,83.5,11.45,
2016102822,83,11.15,
2016102823,82,10.65,
2016102803,76.5,11.1,
2016102804,78,11,
2016102805,79.5,11.2,
2016102806,88,12,
2016102807,91,12.4,
2016102808,89.5,12.45,
2016102809,90.5,12.85,
2016102900,78,9.95,
2016102901,76.5,9.4,
2016102910,61,5.9,
2016102911,59.5,5.95,
2016102912,57,5.8,
2016102913,56,6.05,
2016102914,55.5,6,
2016102915,55.5,5.9,
2016102916,56.5,5.8,
2016102917,60,5.8,
2016102918,64.5,6.05,
2016102919,65.5,5.6,
2016102902,73,8.8,
2016102920,69,5.85,
2016102921,74.5,6.1,
2016102922,78.5,6.45,
2016102923,79,6.3,
2016102903,72.5,8.2,
2016102904,69,7.05,
2016102905,62,4.95,
2016102906,64.5,4.8,
2016102907,65.5,4.7,
2016102908,60,4.5,
2016102909,59,5.3,
2016103000,81.5,6.05,
2016103001,83.5,6.1,
2016103010,37,-3.85,
2016103011,34,-3.8,
2016103012,27.5,-4.6,
2016103013,27,-3.55,
2016103014,24.5,-3.95,
2016103015,25.5,-3.8,
2016103016,27.5,-3.45,
2016103017,36,-0.85,
2016103018,47.5,1.2,
2016103019,59.5,2.4,
2016103002,83.5,5.85,
2016103020,59,1.6,
2016103021,60.5,1.4,
2016103022,68,2.35,
2016103023,68,2.1,
2016103003,87,6,
2016103004,80.5,5,
2016103005,79,4.3,
2016103006,78.5,3.65,
2016103007,76,2.9,
2016103008,79.5,3.35,
2016103009,55.5,0.05,
2016103100,69,2.35,
2016103101,71,2.95,
2016103110,61.5,3.3,
2016103111,57.5,3,
2016103112,57.5,3.4,
2016103113,61,3.95,
2016103114,63.5,4.25,
2016103115,59.5,4.45,
2016103116,59.5,4.75,
2016103117,64,5.35,
2016103118,65,5.45,
2016103119,65,5.05,
2016103102,69,2.9,
2016103120,62.5,3.85,
2016103121,62,3.4,
2016103122,64,3.45,
2016103123,64.5,3.25,
2016103103,70.5,3.15,
2016103104,72.5,3.55,
2016103105,71,3.4,
2016103106,72,3.75,
2016103107,69,3.35,
2016103108,66.5,3.25,
2016103109,66.5,3.75,
2016110100,62.5,2.55,
2016110101,63.5,2.55,
2016110110,40,-5.9,
2016110111,37,-5.95,
2016110112,32.5,-6.7,
2016110113,29.5,-7.15,
2016110114,29.5,-6.2,
2016110115,29,-6.5,
2016110116,29,-7.2,
2016110117,30,-7.6,
2016110118,38,-6,
2016110119,45,-4.8,
2016110102,61,1.25,
2016110120,52.5,-3.95,
2016110121,56.5,-3.8,
2016110122,60,-3.6,
2016110123,59,-4.25,
2016110103,58.5,-0.4,
2016110104,62,-0.4,
2016110105,61.5,-1.1,
2016110106,62.5,-1.55,
2016110107,56.5,-3.55,
2016110108,54,-3.55,
2016110109,43,-6,
2016110200,61.5,-4.35,
2016110201,62,-4.8,
2016110210,30.5,-8.55,
2016110211,29.5,-7.6,
2016110212,28.5,-6.7,
2016110213,25.5,-7.6,
2016110214,26.5,-6.45,
2016110215,28,-5.7,
2016110216,32.5,-4.2,
2016110217,34,-4.45,
2016110218,41,-3.35,
2016110219,51.5,-1.9,
2016110202,65,-4.45,
2016110220,53.5,-1.95,
2016110221,57,-2,
2016110222,60,-1.95,
2016110223,62,-1.95,
2016110203,64.5,-5.15,
2016110204,62,-5.9,
2016110205,63.5,-5.95,
2016110206,58.5,-7.3,
2016110207,52.5,-7.4,
2016110208,42.5,-8.35,
2016110209,36,-8.25,
2016110300,64.5,-1.95,
2016110301,68.5,-1.2,
2016110310,66,4.25,
2016110311,57,4.25,
2016110312,52.5,4.8,
2016110313,50.5,4.45,
2016110314,46,3.8,
2016110315,46,3.45,
2016110316,47,3.4,
2016110317,51,3.65,
2016110318,58.5,4,
2016110319,66.5,4.05,
2016110302,70.5,-1.3,
2016110320,69.5,3.95,
2016110321,73.5,3.9,
2016110322,75.5,3.75,
2016110323,71.5,2.65,
2016110303,71.5,-1.1,
2016110304,72,-0.85,
2016110305,76,0.3,
2016110306,77,0.8,
2016110307,74.5,0.6,
2016110308,76.5,1.95,
2016110309,72.5,3.3,
2016110400,75.5,3.05,
2016110401,74.5,2.65,
2016110410,72,4.75,
2016110411,58,3.95,
2016110412,47.5,3.65,
2016110413,45,4.5,
2016110414,49,6,
2016110415,48,5.95,
2016110416,47.5,5.25,
2016110417,47.5,4.45,
2016110418,53,4.45,
2016110419,66,5.75,
2016110402,75.5,2.55,
2016110420,71.5,6.2,
2016110421,76.5,6.8,
2016110422,78.5,7,
2016110423,80,6.9,
2016110403,76.5,2.35,
2016110404,74.5,1.6,
2016110405,74,1.5,
2016110406,73.5,0.85,
2016110407,78.5,1.7,
2016110408,80,2.75,
2016110409,74.5,3.35,
2016110500,82,6.65,
2016110501,83,6.5,
2016110510,69.5,8.45,
2016110511,63,8.75,
2016110512,58.5,9.3,
2016110513,55.5,9.65,
2016110514,52,9.35,
2016110515,52.5,9.85,
2016110516,53,9.5,
2016110517,57,9.75,
2016110518,63.5,9.9,
2016110519,71,10,
2016110502,84.5,6.7,
2016110520,77.5,10.05,
2016110521,83,10.3,
2016110522,87,10.6,
2016110523,85,9.75,
2016110503,84.5,6.8,
2016110504,84.5,6.65,
2016110505,84.5,6.8,
2016110506,84,6.8,
2016110507,84.5,6.75,
2016110508,84,7.4,
2016110509,79.5,8.2,
2016110600,84.5,9.15,
2016110601,83,8.45,
2016110610,88,9.8,
2016110611,69.5,10.05,
2016110612,65,9.5,
2016110613,65.5,9.05,
2016110614,62.5,9.15,
2016110615,63.5,8.8,
2016110616,65,8.5,
2016110617,67.5,8.5,
2016110618,71,8.6,
2016110619,73,8.55,
2016110602,84.5,8.35,
2016110620,74,8.65,
2016110621,74,8.5,
2016110622,73,8.4,
2016110623,77.5,8.75,
2016110603,86.5,8.1,
2016110604,84.5,7.9,
2016110605,89.5,8.85,
2016110606,89.5,9.4,
2016110607,89,9.25,
2016110608,88.5,8.9,
2016110609,89,9.1,
2016110700,75.5,8.6,
2016110701,74.5,8.2,
2016110710,60.5,7.05,
2016110711,57.5,7.05,
2016110712,54.5,7.3,
2016110713,51.5,7.65,
2016110714,53,7.4,
2016110715,51,7.05,
2016110716,51,6.7,
2016110717,56.5,7.45,
2016110718,62.5,8,
2016110719,63,7.45,
2016110702,75.5,8.05,
2016110720,66.5,7.8,
2016110721,67,7.75,
2016110722,68.5,7.95,
2016110723,69,8.2,
2016110703,78.5,7.85,
2016110704,77.5,7.9,
2016110705,77,7.55,
2016110706,78,7.6,
2016110707,75,7.4,
2016110708,70.5,7.25,
2016110709,65,7.25,
2016110800,69,8.2,
2016110801,81.5,9.9,
2016110810,73.5,6.25,
2016110811,68,5.35,
2016110812,61.5,4.2,
2016110813,55,3.65,
2016110814,47.5,2.25,
2016110815,35.5,-1.15,
2016110816,32.5,-3.2,
2016110817,35.5,-3.35,
2016110818,45,-2.05,
2016110819,45.5,-2.65,
2016110802,79.5,9.1,
2016110820,45.5,-3.05,
2016110821,47,-3.4,
2016110822,48,-3.8,
2016110823,45.5,-5.45,
2016110803,80.5,8.95,
2016110804,80,8.65,
2016110805,82,8.8,
2016110806,83,8.85,
2016110807,80,7.65,
2016110808,78.5,7.2,
2016110809,73.5,6.35,
2016110900,38,-8.65,
2016110901,42,-7.4,
2016110910,50,-2.6,
2016110911,45.5,-2.1,
2016110912,42,-1.6,
2016110913,39,-1.85,
2016110914,35.5,-1.95,
2016110915,37,-2.7,
2016110916,39,-2.1,
2016110917,45.5,-1.35,
2016110918,52.5,-0.7,
2016110919,59,-0.05,
2016110902,46.5,-6.8,
2016110920,64,0.45,
2016110921,65,0.45,
2016110922,66.5,0.75,
2016110923,64,0.4,
2016110903,56.5,-5.5,
2016110904,62.5,-4.85,
2016110905,66,-4.55,
2016110906,69.5,-4.35,
2016110907,71,-4.3,
2016110908,68.5,-3.7,
2016110909,58,-2.55,
2016111000,67,0.8,
2016111001,69,1.3,
2016111010,63,2.9,
2016111011,54,3.4,
2016111012,51.5,3.2,
2016111013,62.5,5.15,
2016111014,70,5.9,
2016111015,76,6.55,
2016111016,86.5,7.9,
2016111017,88,7.45,
2016111018,89,7.3,
2016111019,87.5,6.65,
2016111002,67,0.85,
2016111020,86,6.6,
2016111021,87.5,6.8,
2016111022,91.5,7.2,
2016111023,89.5,6.8,
2016111003,67.5,1.05,
2016111004,69,1.2,
2016111005,66,0.8,
2016111006,66,0.85,
2016111007,68,1.3,
2016111008,68,1.8,
2016111009,67,2.55,
2016111100,88.5,6.65,
2016111101,89,6.4,
2016111110,79,7,
2016111111,68,7.6,
2016111112,58.5,6.45,
2016111113,53.5,5.7,
2016111114,42.5,3.05,
2016111115,42,2.7,
2016111116,42.5,2.15,
2016111117,45.5,2.15,
2016111118,52,2.4,
2016111119,64.5,3.85,
2016111102,89,6.25,
2016111120,65.5,2.95,
2016111121,65,2.4,
2016111122,70,2.8,
2016111123,65.5,1.25,
2016111103,89.5,6.1,
2016111104,90,5.85,
2016111105,91,5.7,
2016111106,88,5.6,
2016111107,86,5.4,
2016111108,84,5.8,
2016111109,80.5,6.05,
2016111200,66.5,1.7,
2016111201,71,1.8,
2016111210,62.5,3.95,
2016111211,50.5,4.75,
2016111212,53,6.3,
2016111213,47,6.15,
2016111214,42.5,5.45,
2016111215,43.5,5.1,
2016111216,46.5,5.45,
2016111217,54,6.45,
2016111218,65,7.4,
2016111219,70.5,7.4,
2016111202,70.5,1.75,
2016111220,68,6.7,
2016111221,70.5,6.7,
2016111222,71.5,6.4,
2016111223,72.5,6.55,
2016111203,77.5,2.2,
2016111204,76.5,1.6,
2016111205,78.5,1.75,
2016111206,79.5,1.25,
2016111207,81,1.6,
2016111208,76.5,2.2,
2016111209,67.5,3.1,
2016111300,72.5,6.65,
2016111301,74,6.35,
2016111310,74.5,8.85,
2016111311,80,10.15,
2016111312,73,10.35,
2016111313,69.5,10.7,
2016111314,71.5,11.1,
2016111315,71.5,11.35,
2016111316,72,11.6,
2016111317,77.5,12.1,
2016111318,80,11.9,
2016111319,79,11.3,
2016111302,76.5,6.45,
2016111320,75.5,10.85,
2016111321,78.5,11.05,
2016111322,79,11.2,
2016111323,77.5,10.95,
2016111303,80.5,6.5,
2016111304,82,6.55,
2016111305,84,6.95,
2016111306,85,6.95,
2016111307,83.5,6.85,
2016111308,84.5,7.3,
2016111309,79,7.9,
2016111400,77,11.15,
2016111401,82.5,11.9,
2016111410,86.5,13.8,
2016111411,84.5,14.15,
2016111412,79.5,13.8,
2016111413,75,13.8,
2016111414,76,13.8,
2016111415,83.5,14.65,
2016111416,82,14.55,
2016111417,83,14.35,
2016111418,86.5,14.3,
2016111419,86,14.25,
2016111402,86,12.1,
2016111420,87,14.1,
2016111421,85.5,13.75,
2016111422,82,13.2,
2016111423,82,13.1,
2016111403,90.5,12.45,
2016111404,92.5,12.6,
2016111405,91.5,12.9,
2016111406,91,12.7,
2016111407,91,13.05,
2016111408,92,13.15,
2016111409,89.5,13.5,
2016111500,77.5,12.55,
2016111501,80.5,12.55,
2016111510,40.5,0.55,
2016111511,31.5,-2.55,
2016111512,30,-2.25,
2016111513,28.5,-2.55,
2016111514,27,-2.3,
2016111515,26.5,-2.7,
2016111516,37,0.4,
2016111517,44,0.95,
2016111518,45.5,0.35,
2016111519,49.5,0.3,
2016111502,81.5,12.45,
2016111520,58.5,1.5,
2016111521,61.5,1.55,
2016111522,66,1.65,
2016111523,70,1.95,
2016111503,78,11.05,
2016111504,81,11.15,
2016111505,72.5,8.75,
2016111506,61,5,
2016111507,58,3.45,
2016111508,54.5,3,
2016111509,46.5,1.1,
2016111600,72,1.8,
2016111601,73.5,1.7,
2016111610,52,1.75,
2016111611,40,0,
2016111612,38.5,0.1,
2016111613,35,-0.95,
2016111614,31.5,-2.95,
2016111615,25.5,-5.8,
2016111616,27.5,-4.45,
2016111617,29.5,-4,
2016111618,37.5,-2.5,
2016111619,47,-1.2,
2016111602,74,1.25,
2016111620,53,-0.95,
2016111621,53,-1.35,
2016111622,55,-0.85,
2016111623,55.5,-1.65,
2016111603,75,1.15,
2016111604,79.5,1.4,
2016111605,77.5,0.75,
2016111606,78,0.55,
2016111607,77,0.2,
2016111608,71.5,0.45,
2016111609,62,1.15,
2016111700,56.5,-1.7,
2016111701,57,-2,
2016111710,45.5,-0.2,
2016111711,40,0.2,
2016111712,36.5,1.4,
2016111713,40,3.9,
2016111714,43,4.6,
2016111715,44,4.5,
2016111716,43.5,3.6,
2016111717,49.5,4.15,
2016111718,60.5,5.65,
2016111719,63,5.05,
2016111702,57.5,-1.15,
2016111720,64,4.85,
