,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y
20932,2015.5.23 12:00,22,2.2,,25.5,4.3,
20933,2015.5.23 13:00,24,3.8,,24.5,4.4,
20934,2015.5.23 14:00,20,2.3,,22.5,3.85,
20935,2015.5.23 15:00,19,2,,22.5,4.3,
20936,2015.5.23 16:00,25,6.1,,24.5,6,
20937,2015.5.23 17:00,22,3.9,,25,5.85,
20938,2015.5.23 18:00,22,3.2,,26,5.55,
20939,2015.5.23 19:00,29,4.7,,30.5,5.7,
20940,2015.5.23 2:00,59,7.7,,62,9.3,
20941,2015.5.23 20:00,30,2.4,,33,4.5,
20942,2015.5.23 21:00,31,1.9,,34.5,4.05,
20943,2015.5.23 22:00,34,2.4,,38,4.55,
20944,2015.5.23 23:00,41,4.4,,43.5,5.65,
20945,2015.5.23 3:00,61,7.5,,64,9.15,
20946,2015.5.23 4:00,64,7.6,,67.5,9.25,
20947,2015.5.23 5:00,63,7.2,,68.5,8.9,
20948,2015.5.23 6:00,66,7.4,,71.5,9.05,
20949,2015.5.23 7:00,55,5.8,,64.5,8.35,
20950,2015.5.23 8:00,49,6.1,,58.5,8.75,
20951,2015.5.23 9:00,48,7.4,,51,8.9,
20952,2015.5.24 0:00,39,3.2,,45.5,5.3,
20953,2015.5.24 1:00,43,4.2,,47,5.1,
20954,2015.5.24 10:00,24,1.2,,33,5.1,
20955,2015.5.24 11:00,18,-1.1,,25.5,3.25,
20956,2015.5.24 12:00,22,2.7,,25,4.55,
20957,2015.5.24 13:00,22,3.6,,24,4.8,
20958,2015.5.24 14:00,20,3.1,,22,4.25,
20959,2015.5.24 15:00,23,4.9,,23,5.25,
20960,2015.5.24 16:00,23,4.8,,23.5,5.55,
20961,2015.5.24 17:00,24,4.6,,24,4.9,
20962,2015.5.24 18:00,25,4.2,,24,3.85,
20963,2015.5.24 19:00,25,2.3,,25.5,2.8,
20964,2015.5.24 2:00,49,5.2,,49,5.1,
20965,2015.5.24 20:00,26,1,,27.5,2,
20966,2015.5.24 21:00,34,3.9,,33.5,3.75,
20967,2015.5.24 22:00,44,6.4,,40.5,5.25,
20968,2015.5.24 23:00,48,6.9,,45,5.85,
20969,2015.5.24 3:00,52,5.6,,58,6.8,
20970,2015.5.24 4:00,55,5.9,,60,6.45,
20971,2015.5.24 5:00,53,5,,61,6,
20972,2015.5.24 6:00,55,5.1,,61.5,6.05,
20973,2015.5.24 7:00,45,3.6,,56,6.15,
20974,2015.5.24 8:00,37,3.6,,47,6.05,
20975,2015.5.24 9:00,31,3.2,,37.5,5.15,
20976,2015.5.25 0:00,56,8.5,,51.5,7,
20977,2015.5.25 1:00,61,8.9,,59,8,
20978,2015.5.25 10:00,43,8.7,,43,8.65,
20979,2015.5.25 11:00,39,9,,37.5,9.05,
20980,2015.5.25 12:00,31,7.2,,33,8.4,
20981,2015.5.25 13:00,27,6.5,,29.5,7.85,
20982,2015.5.25 14:00,29,8.8,,29,8.9,
20983,2015.5.25 15:00,34,11.1,,32,10.25,
20984,2015.5.25 16:00,31,9.5,,29.5,9.3,
20985,2015.5.25 17:00,31,8.6,,28.5,8.35,
20986,2015.5.25 18:00,32,8.1,,37,10.95,
20987,2015.5.25 19:00,33,6.9,,38.5,9.65,
20988,2015.5.25 2:00,67,9.8,,63,8.15,
20989,2015.5.25 20:00,46,9.8,,48,11.15,
20990,2015.5.25 21:00,58,11.4,,58.5,12.1,
20991,2015.5.25 22:00,64,11.7,,63,12.05,
20992,2015.5.25 23:00,70,11.9,,66.5,11.8,
20993,2015.5.25 3:00,72,10.3,,67.5,8.5,
20994,2015.5.25 4:00,77,10.9,,73,9.2,
20995,2015.5.25 5:00,77,10.7,,74.5,9,
20996,2015.5.25 6:00,76,10.3,,75.5,9,
20997,2015.5.25 7:00,60,7.5,,65,7.95,
20998,2015.5.25 8:00,55,8.4,,57,8.75,
20999,2015.5.25 9:00,50,8.9,,49.5,8.6,
21000,2015.5.26 0:00,72,11.7,,70.5,11.9,
21001,2015.5.26 1:00,73,11.1,,73,11.65,
21002,2015.5.26 10:00,43,9.7,,44,10.1,
21003,2015.5.26 11:00,34,8.1,,36,9.1,
21004,2015.5.26 12:00,27,6.9,,30,8.4,
21005,2015.5.26 13:00,24,6.3,,26.5,7.85,
21006,2015.5.26 14:00,24,7.2,,23,6.65,
21007,2015.5.26 15:00,23,6.5,,20.5,5.15,
21008,2015.5.26 16:00,19,3,,19.5,4.35,
21009,2015.5.26 17:00,26,6.8,,26.5,8.3,
21010,2015.5.26 18:00,24,4.2,,24.5,5.55,
21011,2015.5.26 19:00,31,6.3,,28.5,5.85,
21012,2015.5.26 2:00,76,11.1,,78,11.9,
21013,2015.5.26 20:00,39,7.3,,36.5,7.05,
21014,2015.5.26 21:00,48,9,,45,9.1,
21015,2015.5.26 22:00,50,8.8,,48.5,9.25,
21016,2015.5.26 23:00,55,9.3,,55,10.05,
21017,2015.5.26 3:00,79,11.3,,81.5,11.75,
21018,2015.5.26 4:00,79,10.9,,83,11.4,
21019,2015.5.26 5:00,83,11.3,,86,11.5,
21020,2015.5.26 6:00,79,10.6,,84,11.1,
21021,2015.5.26 7:00,65,8.7,,73,10.4,
21022,2015.5.26 8:00,59,10,,64,10.85,
21023,2015.5.26 9:00,54,10.7,,54.5,10.85,
21024,2015.5.27 0:00,57,9.1,,60,10.3,
21025,2015.5.27 1:00,61,9.4,,64,10.4,
21026,2015.5.27 10:00,29,5.9,,31,6.7,
21027,2015.5.27 11:00,21,3,,24,4.7,
21028,2015.5.27 12:00,16,0.3,,17.5,1.55,
21029,2015.5.27 13:00,16,1,,15.5,0.65,
21030,2015.5.27 14:00,15,0.6,,15.5,1.15,
21031,2015.5.27 15:00,14,0.5,,13.5,0.1,
21032,2015.5.27 16:00,15,1.4,,15.5,1.85,
21033,2015.5.27 17:00,18,3.3,,18.5,3.85,
21034,2015.5.27 18:00,19,2.9,,18.5,2.85,
21035,2015.5.27 19:00,19,1.3,,21,2.95,
21036,2015.5.27 2:00,62,8.9,,66.5,10.2,
21037,2015.5.27 20:00,21,1.1,,27,4.45,
21038,2015.5.27 21:00,22,0.9,,29,4.65,
21039,2015.5.27 22:00,22,0.2,,27,3.25,
21040,2015.5.27 23:00,21,-1.6,,26.5,1.9,
21041,2015.5.27 3:00,63,8.6,,68.5,9.7,
21042,2015.5.27 4:00,66,8.6,,72,9.65,
21043,2015.5.27 5:00,69,8.9,,75.5,9.8,
21044,2015.5.27 6:00,69,9,,75.5,9.65,
21045,2015.5.27 7:00,49,5.8,,63.5,8.4,
21046,2015.5.27 8:00,40,5.8,,53.5,8.85,
21047,2015.5.27 9:00,34,5.5,,43.5,8.3,
21048,2015.5.28 0:00,26,0.3,,31,3.3,
21049,2015.5.28 1:00,27,0.4,,32.5,3.4,
21050,2015.5.28 10:00,24,4.5,,28,6.25,
21051,2015.5.28 11:00,23,5.7,,24,5.85,
21052,2015.5.28 12:00,16,1.9,,19,3.75,
21053,2015.5.28 13:00,16,2.8,,19,4.25,
21054,2015.5.28 14:00,23,7.9,,22,7.2,
21055,2015.5.28 15:00,20,4.8,,20.5,5.85,
21056,2015.5.28 16:00,18,3,,21,5.85,
21057,2015.5.28 17:00,20,4,,22,5.9,
21058,2015.5.28 18:00,20,3.3,,24,6.5,
21059,2015.5.28 19:00,22,3.2,,28,6.5,
21060,2015.5.28 2:00,28,0.7,,34.5,3.65,
21061,2015.5.28 20:00,25,3.1,,31,6.1,
21062,2015.5.28 21:00,28,4,,32.5,6.15,
21063,2015.5.28 22:00,25,1.8,,32,5,
21064,2015.5.28 23:00,29,3.1,,37.5,6.25,
21065,2015.5.28 3:00,32,1.9,,43,5.7,
21066,2015.5.28 4:00,35,2.5,,45,5.8,
21067,2015.5.28 5:00,36,2.1,,45.5,5.4,
21068,2015.5.28 6:00,41,3.3,,50,6.35,
21069,2015.5.28 7:00,36,3,,49.5,6.65,
21070,2015.5.28 8:00,30,3.5,,42.5,7.05,
21071,2015.5.28 9:00,27,4,,36,7.25,
21072,2015.5.29 0:00,33,4.1,,43.5,7.5,
21073,2015.5.29 1:00,35,4.4,,45.5,7.45,
21074,2015.5.29 10:00,32,7.9,,36,9.45,
21075,2015.5.29 11:00,29,8,,31,8.85,
21076,2015.5.29 12:00,24,6.5,,28.5,9,
21077,2015.5.29 13:00,23,6,,29,9.3,
21078,2015.5.29 14:00,30,9.3,,30.5,10.05,
21079,2015.5.29 15:00,26,7.8,,28,9.4,
21080,2015.5.29 16:00,31,9.3,,31.5,10.45,
21081,2015.5.29 17:00,30,8.2,,32.5,10.4,
21082,2015.5.29 18:00,29,6.9,,35.5,10.05,
21083,2015.5.29 19:00,38,10,,41,11.45,
21084,2015.5.29 2:00,35,3.9,,48,8.15,
21085,2015.5.29 20:00,44,9.3,,43.5,10.5,
21086,2015.5.29 21:00,47,9.9,,45,10.45,
21087,2015.5.29 22:00,48,10.1,,47,10.65,
21088,2015.5.29 23:00,46,9.2,,47.5,10.45,
21089,2015.5.29 3:00,37,4.2,,47,7.75,
21090,2015.5.29 4:00,40,4.9,,48,7.75,
21091,2015.5.29 5:00,39,4.3,,51,7.7,
21092,2015.5.29 6:00,43,5.9,,56.5,8.85,
21093,2015.5.29 7:00,45,7,,56.5,9.6,
21094,2015.5.29 8:00,36,6.4,,47,9.3,
21095,2015.5.29 9:00,38,8.9,,43,10.4,
21096,2015.5.30 0:00,50,10.1,,49.5,10.5,
21097,2015.5.30 1:00,51,10.3,,50.5,10.55,
21098,2015.5.30 10:00,67,13,,77,14.6,
21099,2015.5.30 11:00,63,12.8,,71.5,14.7,
21100,2015.5.30 12:00,71,14.7,,74.5,15.15,
21101,2015.5.30 13:00,75,15.5,,76.5,15.35,
21102,2015.5.30 14:00,78,16,,78,15.3,
21103,2015.5.30 15:00,77,15.9,,80,15.6,
21104,2015.5.30 16:00,59,13.7,,63.5,14.35,
21105,2015.5.30 17:00,61,14.4,,62,14.7,
21106,2015.5.30 18:00,59,14.3,,63.5,15.05,
21107,2015.5.30 19:00,65,14.9,,69,15.35,
21108,2015.5.30 2:00,54,11.2,,52.5,10.95,
21109,2015.5.30 20:00,71,14.3,,75,14.75,
21110,2015.5.30 21:00,75,14.4,,78,14.4,
21111,2015.5.30 22:00,80,14.5,,81.5,14.35,
21112,2015.5.30 23:00,81,14.3,,83.5,14.3,
21113,2015.5.30 3:00,57,11.8,,66.5,13.2,
21114,2015.5.30 4:00,58,11.9,,71,13.75,
21115,2015.5.30 5:00,65,13.4,,73.5,14.35,
21116,2015.5.30 6:00,71,14.2,,77,14.6,
21117,2015.5.30 7:00,72,14.1,,80.5,14.55,
21118,2015.5.30 8:00,79,15,,83.5,15,
21119,2015.5.30 9:00,73,14.2,,83.5,15.2,
21120,2015.5.31 0:00,85,14.4,,88,14.4,
21121,2015.5.31 1:00,89,14.6,,90.5,14.45,
21122,2015.5.31 10:00,64,14.4,,71,14.95,
21123,2015.5.31 11:00,50,12.8,,59.5,14.25,
21124,2015.5.31 12:00,35,9.5,,46.5,12.5,
21125,2015.5.31 13:00,27,6.9,,37,10.75,
21126,2015.5.31 14:00,23,5.6,,30.5,8.75,
21127,2015.5.31 15:00,20,4.4,,28,8,
21128,2015.5.31 16:00,28,9.4,,32.5,10.8,
21129,2015.5.31 17:00,36,12.3,,37,12.1,
21130,2015.5.31 18:00,33,9.6,,33,9.65,
21131,2015.5.31 19:00,35,9,,36,9.45,
21132,2015.5.31 2:00,93,14.7,,93,14.5,
21133,2015.5.31 20:00,26,3.2,,36.5,7.6,
21134,2015.5.31 21:00,35,5.9,,44.5,9.15,
21135,2015.5.31 22:00,44,8.2,,53,10.9,
21136,2015.5.31 23:00,49,9.1,,58.5,11.65,
21137,2015.5.31 3:00,90,14.1,,92,14.1,
21138,2015.5.31 4:00,88,13.7,,91.5,13.85,
21139,2015.5.31 5:00,90,13.7,,93,13.8,
21140,2015.5.31 6:00,88,13.5,,92.5,13.7,
21141,2015.5.31 7:00,78,12.7,,87.5,13.55,
21142,2015.5.31 8:00,73,13.4,,84.5,14.25,
21143,2015.5.31 9:00,67,14.1,,79,14.65,
21144,2015.6.1 0:00,54,9.7,,61,11.85,
21145,2015.6.1 1:00,61,10.7,,64,11.95,
21146,2015.6.1 10:00,29,4.5,,39.5,9.1,
21147,2015.6.1 11:00,25,4,,35.5,8.7,
21148,2015.6.1 12:00,25,5.1,,35,9.45,
21149,2015.6.1 13:00,25,5.8,,32,9.1,
21150,2015.6.1 14:00,28,7.4,,31.5,9.35,
21151,2015.6.1 15:00,30,7.5,,33.5,10.25,
21152,2015.6.1 16:00,31,7.8,,32,9.9,
21153,2015.6.1 17:00,36,9.8,,34,10.5,
21154,2015.6.1 18:00,35,9.3,,33.5,10.05,
21155,2015.6.1 19:00,43,10.6,,42,11.65,
21156,2015.6.1 2:00,62,10.5,,62.5,11.1,
21157,2015.6.1 20:00,51,11,,47.5,11.45,
21158,2015.6.1 21:00,52,10.3,,48.5,10.65,
21159,2015.6.1 22:00,55,10.5,,51,10.6,
21160,2015.6.1 23:00,55,10.2,,52.5,10.5,
21161,2015.6.1 3:00,63,9.9,,68.5,11.35,
21162,2015.6.1 4:00,62,9.1,,70.5,11.1,
21163,2015.6.1 5:00,63,8.9,,72.5,11.05,
21164,2015.6.1 6:00,60,8.1,,72,10.6,
21165,2015.6.1 7:00,50,6.8,,64.5,10.4,
21166,2015.6.1 8:00,38,5.1,,54.5,9.75,
21167,2015.6.1 9:00,35,5.6,,46.5,9.8,
21168,2015.6.2 0:00,57,10,,55,10.6,
21169,2015.6.2 1:00,58,10,,59.5,11.25,
21170,2015.6.2 10:00,32,8.1,,45.5,10.85,
21171,2015.6.2 11:00,26,6.5,,40.5,10.05,
21172,2015.6.2 12:00,31,9.8,,41,11.65,
21173,2015.6.2 13:00,28,8.6,,35.5,10.45,
21174,2015.6.2 14:00,28,9.1,,33.5,10.5,
21175,2015.6.2 15:00,30,9,,33,10.35,
21176,2015.6.2 16:00,33,9.3,,33.5,10.35,
21177,2015.6.2 17:00,36,10.3,,38,11.7,
21178,2015.6.2 18:00,31,7.6,,36.5,10.2,
21179,2015.6.2 19:00,35,8.3,,41,10.8,
21180,2015.6.2 2:00,61,10.6,,62,11.45,
21181,2015.6.2 20:00,48,10.9,,50,12.35,
21182,2015.6.2 21:00,53,11.3,,56,12.85,
21183,2015.6.2 22:00,54,11,,59,12.9,
21184,2015.6.2 23:00,60,12.1,,63,13.2,
21185,2015.6.2 3:00,62,10.8,,63.5,11.6,
21186,2015.6.2 4:00,62,10.7,,64,11.5,
21187,2015.6.2 5:00,60,10.3,,64,11.25,
21188,2015.6.2 6:00,62,10.7,,66,11.55,
21189,2015.6.2 7:00,53,9.5,,62.5,11.15,
21190,2015.6.2 8:00,49,10.8,,59.5,12,
21191,2015.6.2 9:00,44,11,,54.5,12.2,
21192,2015.6.3 0:00,62,12.3,,64.5,12.95,
21193,2015.6.3 1:00,69,13.5,,69.5,13.65,
21194,2015.6.3 10:00,24,1.9,,31,5,
21195,2015.6.3 11:00,24,2.9,,28.5,5.1,
21196,2015.6.3 12:00,19,0.3,,26.5,4.2,
21197,2015.6.3 13:00,20,1.5,,24.5,4.1,
21198,2015.6.3 14:00,17,0,,22.5,3.25,
21199,2015.6.3 15:00,15,-0.9,,21,2.95,
21200,2015.6.3 16:00,14,-1.3,,19.5,2,
21201,2015.6.3 17:00,14,-1.1,,19,1.65,
21202,2015.6.3 18:00,16,0.4,,21,2.75,
21203,2015.6.3 19:00,18,0.9,,23.5,3.05,
21204,2015.6.3 2:00,71,13.7,,71.5,13.7,
21205,2015.6.3 20:00,26,4.4,,28,4.35,
21206,2015.6.3 21:00,31,5.8,,32,5.2,
21207,2015.6.3 22:00,31,5.1,,36.5,6.15,
21208,2015.6.3 23:00,30,4.2,,39,6,
21209,2015.6.3 3:00,60,10.8,,66.5,12.15,
21210,2015.6.3 4:00,59,9.8,,67.5,11.75,
21211,2015.6.3 5:00,61,10,,70,11.95,
21212,2015.6.3 6:00,65,10.4,,71.5,11.85,
21213,2015.6.3 7:00,58,9.4,,66.5,11.35,
21214,2015.6.3 8:00,47,7.6,,56,10.05,
21215,2015.6.3 9:00,30,3.3,,38,6.3,
21216,2015.6.4 0:00,30,3.6,,41,6.15,
21217,2015.6.4 1:00,29,3,,43,6,
21218,2015.6.4 10:00,23,4.1,,29,6.1,
21219,2015.6.4 11:00,18,2.1,,22.5,4.15,
21220,2015.6.4 12:00,17,2.5,,19.5,3.6,
21221,2015.6.4 13:00,17,3.3,,18,3.2,
21222,2015.6.4 14:00,16,2.3,,18,3.35,
21223,2015.6.4 15:00,21,5.3,,21,5.2,
21224,2015.6.4 16:00,20,3.8,,21,4.4,
21225,2015.6.4 17:00,23,4.4,,22.5,4.4,
21226,2015.6.4 18:00,28,6.2,,30,7.5,
21227,2015.6.4 19:00,29,5.6,,32,7.3,
21228,2015.6.4 2:00,34,4.1,,48,6.6,
21229,2015.6.4 20:00,29,4.5,,32,6.3,
21230,2015.6.4 21:00,29,4.1,,37,7.6,
21231,2015.6.4 22:00,28,3.3,,34,5.85,
21232,2015.6.4 23:00,28,2.8,,33,5.05,
21233,2015.6.4 3:00,37,4.1,,51,6.6,
21234,2015.6.4 4:00,40,4.4,,55,6.95,
21235,2015.6.4 5:00,40,3.7,,56.5,6.4,
21236,2015.6.4 6:00,42,4.1,,58.5,6.75,
21237,2015.6.4 7:00,35,3,,51,6.3,
21238,2015.6.4 8:00,32,4,,43.5,7.15,
21239,2015.6.4 9:00,27,4.6,,35,6.8,
21240,2015.6.5 0:00,30,3.6,,34.5,5.45,
21241,2015.6.5 1:00,30,3.5,,35.5,5.5,
21242,2015.6.5 10:00,60,10.4,,55.5,9.7,
21243,2015.6.5 11:00,61,11.4,,54,10.1,
21244,2015.6.5 12:00,58,11.7,,53,10.9,
21245,2015.6.5 13:00,60,11.8,,51,10.45,
21246,2015.6.5 14:00,67,12.1,,57,11,
21247,2015.6.5 15:00,70,12.8,,62.5,11.65,
21248,2015.6.5 16:00,60,12.2,,57.5,11.25,
21249,2015.6.5 17:00,56,10.9,,55,10.5,
21250,2015.6.5 18:00,59,11.2,,57,10.65,
21251,2015.6.5 19:00,59,11,,57.5,10.45,
21252,2015.6.5 2:00,30,3,,37.5,5.7,
21253,2015.6.5 20:00,60,10.7,,63,10.85,
21254,2015.6.5 21:00,64,11.3,,66.5,11.1,
21255,2015.6.5 22:00,62,10.6,,68.5,11,
21256,2015.6.5 23:00,62,10.1,,69.5,10.55,
21257,2015.6.5 3:00,33,3.9,,43,7.1,
21258,2015.6.5 4:00,27,1.2,,40,5.5,
21259,2015.6.5 5:00,40,6,,47,8,
21260,2015.6.5 6:00,46,7.6,,48.5,8.35,
21261,2015.6.5 7:00,53,9.2,,49,8.3,
21262,2015.6.5 8:00,74,13.6,,61.5,11.1,
21263,2015.6.5 9:00,79,14.4,,67.5,12.05,
21264,2015.6.6 0:00,61,9.9,,71,10.5,
21265,2015.6.6 1:00,68,11.4,,75,11.2,
21266,2015.6.6 10:00,48,10.7,,49.5,10.85,
21267,2015.6.6 11:00,43,10.9,,44,10.95,
21268,2015.6.6 12:00,35,9.1,,38,10,
21269,2015.6.6 13:00,36,10.2,,36.5,10.45,
21270,2015.6.6 14:00,31,9.1,,33,10.05,
21271,2015.6.6 15:00,33,10.3,,34,11,
21272,2015.6.6 16:00,31,9.8,,33,10.9,
21273,2015.6.6 17:00,32,9.9,,33.5,10.9,
21274,2015.6.6 18:00,36,10.8,,36.5,11.5,
21275,2015.6.6 19:00,39,11.2,,40,11.95,
21276,2015.6.6 2:00,65,10.7,,73,10.9,
21277,2015.6.6 20:00,46,12.3,,45.5,12.45,
21278,2015.6.6 21:00,49,12,,49.5,12.55,
21279,2015.6.6 22:00,54,11.8,,58,13.4,
21280,2015.6.6 23:00,54,11.4,,58,12.7,
21281,2015.6.6 3:00,65,10.5,,72,10.8,
21282,2015.6.6 4:00,71,11.7,,74.5,11.35,
21283,2015.6.6 5:00,74,12,,75,11.4,
21284,2015.6.6 6:00,76,12.1,,77,11.4,
21285,2015.6.6 7:00,70,11.4,,72.5,11.35,
21286,2015.6.6 8:00,59,10.8,,62.5,11.3,
21287,2015.6.6 9:00,50,9.8,,55.5,11,
21288,2015.6.7 0:00,59,12.2,,62.5,13.15,
21289,2015.6.7 1:00,60,12.1,,64.5,13.1,
21290,2015.6.7 10:00,43,10,,46.5,11.8,
21291,2015.6.7 11:00,39,10.2,,42.5,11.95,
21292,2015.6.7 12:00,36,10.3,,38,11.6,
21293,2015.6.7 13:00,27,8,,34,11.15,
21294,2015.6.7 14:00,28,8.8,,33,11.5,
21295,2015.6.7 15:00,25,8.4,,30.5,11.3,
21296,2015.6.7 16:00,26,9.5,,31,11.55,
21297,2015.6.7 17:00,31,10.5,,33.5,12.2,
21298,2015.6.7 18:00,32,8.7,,35,11.45,
21299,2015.6.7 19:00,34,7.5,,38,10.8,
21300,2015.6.7 2:00,61,12.1,,67,13.15,
21301,2015.6.7 20:00,37,7.4,,42.5,10.65,
21302,2015.6.7 21:00,41,8.1,,45.5,10.4,
21303,2015.6.7 22:00,46,9.1,,50.5,11.05,
21304,2015.6.7 23:00,50,9.6,,54.5,11.65,
21305,2015.6.7 3:00,64,12.5,,70,13.4,
21306,2015.6.7 4:00,68,13.1,,73.5,13.65,
21307,2015.6.7 5:00,70,13.1,,76,13.55,
21308,2015.6.7 6:00,69,12.9,,76.5,13.6,
21309,2015.6.7 7:00,64,12.6,,71,13.55,
21310,2015.6.7 8:00,59,12.8,,63.5,13.75,
21311,2015.6.7 9:00,57,13.3,,57,13.75,
21312,2015.6.8 0:00,50,9.4,,56.5,11.5,
21313,2015.6.8 1:00,58,11.1,,62.5,12.4,
21314,2015.6.8 10:00,54,13.4,,56.5,13.9,
21315,2015.6.8 11:00,51,13.7,,52,13.7,
21316,2015.6.8 12:00,48,13.3,,51.5,13.8,
21317,2015.6.8 13:00,44,12.3,,49,13.25,
21318,2015.6.8 14:00,41,12.3,,47,13.5,
21319,2015.6.8 15:00,36,11.1,,44.5,12.95,
21320,2015.6.8 16:00,38,11.7,,45,13.15,
21321,2015.6.8 17:00,40,12.3,,46.5,13.8,
21322,2015.6.8 18:00,46,12.7,,51,14.2,
21323,2015.6.8 19:00,54,14,,57,15,
21324,2015.6.8 2:00,58,10.9,,63.5,12.25,
21325,2015.6.8 20:00,59,14.2,,62,15.25,
21326,2015.6.8 21:00,63,14.6,,64.5,15.35,
21327,2015.6.8 22:00,66,14.7,,68,15.45,
21328,2015.6.8 23:00,70,15.1,,72,15.45,
21329,2015.6.8 3:00,57,10.3,,63.5,11.8,
21330,2015.6.8 4:00,59,10.4,,66,11.95,
21331,2015.6.8 5:00,57,9.5,,65,11.3,
21332,2015.6.8 6:00,56,9.3,,65.5,11.45,
21333,2015.6.8 7:00,51,8.8,,62.5,11.35,
21334,2015.6.8 8:00,57,11.8,,61.5,12.8,
21335,2015.6.8 9:00,62,14.1,,61,13.9,
21336,2015.6.9 0:00,71,14.8,,73.5,15.3,
21337,2015.6.9 1:00,77,15.2,,77.5,15.45,
21338,2015.6.9 10:00,60,14.9,,63.5,15.75,
21339,2015.6.9 11:00,49,13.6,,54.5,14.75,
21340,2015.6.9 12:00,41,12.2,,46,13.4,
21341,2015.6.9 13:00,39,12.4,,42.5,13.25,
21342,2015.6.9 14:00,46,15,,42.5,14,
21343,2015.6.9 15:00,47,14.9,,43,14.25,
21344,2015.6.9 16:00,50,15.3,,43.5,14.15,
21345,2015.6.9 17:00,51,15.1,,44,14.1,
21346,2015.6.9 18:00,54,15.2,,47.5,14.5,
21347,2015.6.9 19:00,67,16.6,,63,17.25,
21348,2015.6.9 2:00,79,15.3,,80,15.5,
21349,2015.6.9 20:00,77,16.5,,71.5,17.45,
21350,2015.6.9 21:00,78,15.8,,74.5,16.95,
21351,2015.6.9 22:00,81,16,,77.5,16.95,
21352,2015.6.9 23:00,81,15.8,,81.5,16.95,
21353,2015.6.9 3:00,80,15.3,,83,15.6,
21354,2015.6.9 4:00,80,15.3,,83.5,15.45,
21355,2015.6.9 5:00,80,15.4,,84.5,15.45,
21356,2015.6.9 6:00,81,15.6,,84.5,15.5,
21357,2015.6.9 7:00,77,15.4,,81.5,15.7,
21358,2015.6.9 8:00,75,15.7,,77,15.9,
21359,2015.6.9 9:00,68,15,,69.5,15.75,
21360,2015.6.10 0:00,81,15.8,,83,16.75,
21361,2015.6.10 1:00,82,15.8,,84.5,16.6,
21362,2015.6.10 10:00,42,13.1,,50,15.45,
21363,2015.6.10 11:00,36,12.2,,39.5,13.5,
21364,2015.6.10 12:00,31,11.6,,34,13.2,
21365,2015.6.10 13:00,30,12.3,,32.5,13.55,
21366,2015.6.10 14:00,27,11.9,,28,12.55,
21367,2015.6.10 15:00,22,9.6,,25,11.5,
21368,2015.6.10 16:00,20,8.3,,24.5,10.75,
21369,2015.6.10 17:00,35,15.1,,32.5,14.2,
21370,2015.6.10 18:00,47,16.3,,44.5,16.75,
21371,2015.6.10 19:00,54,16.4,,54.5,17.75,
21372,2015.6.10 2:00,85,15.9,,86.5,16.55,
21373,2015.6.10 20:00,57,15.6,,58.5,17.05,
21374,2015.6.10 21:00,57,15.2,,60.5,16.8,
21375,2015.6.10 22:00,56,14.5,,61.5,16.45,
21376,2015.6.10 23:00,54,13.7,,62.5,16.15,
21377,2015.6.10 3:00,85,15.5,,88,16.25,
21378,2015.6.10 4:00,85,15.3,,88.5,16.05,
21379,2015.6.10 5:00,84,14.9,,88.5,15.75,
21380,2015.6.10 6:00,83,15,,88,15.8,
21381,2015.6.10 7:00,72,14.5,,81,15.9,
21382,2015.6.10 8:00,63,14.8,,72.5,16.1,
21383,2015.6.10 9:00,53,14.3,,61,15.8,
21384,2015.6.11 0:00,56,13.7,,66,16.15,
21385,2015.6.11 1:00,59,13.9,,69,16.1,
21386,2015.6.11 10:00,31,9.6,,50.5,13,
21387,2015.6.11 11:00,28,8.2,,42.5,11.5,
21388,2015.6.11 12:00,26,8.2,,42,11.75,
21389,2015.6.11 13:00,28,9.4,,40.5,11.8,
21390,2015.6.11 14:00,34,11.4,,43.5,13.4,
21391,2015.6.11 15:00,44,14.5,,49.5,15.3,
21392,2015.6.11 16:00,43,13.7,,48.5,15.25,
21393,2015.6.11 17:00,49,14.9,,52,15.9,
21394,2015.6.11 18:00,55,16,,56.5,16.65,
21395,2015.6.11 19:00,63,17.3,,61.5,17.25,
21396,2015.6.11 2:00,60,13.7,,70.5,15.9,
21397,2015.6.11 20:00,81,19.1,,79,19.45,
21398,2015.6.11 21:00,87,19.9,,84,19.95,
21399,2015.6.11 22:00,86,19.5,,84.5,19.9,
21400,2015.6.11 23:00,88,19.8,,86,20.1,
21401,2015.6.11 3:00,62,13.9,,73.5,15.95,
21402,2015.6.11 4:00,65,13.9,,76.5,15.75,
21403,2015.6.11 5:00,63,13.5,,77,15.45,
21404,2015.6.11 6:00,62,13.8,,75.5,15.65,
21405,2015.6.11 7:00,57,13.8,,66,14.95,
21406,2015.6.11 8:00,51,14.1,,54.5,13.85,
21407,2015.6.11 9:00,43,13,,54.5,14.25,
21408,2015.6.12 0:00,98,21.2,,91.5,20.95,
21409,2015.6.12 1:00,97,20.9,,92.5,21.05,
21410,2015.6.12 10:00,65,15.8,,65.5,16.85,
21411,2015.6.12 11:00,57,15.1,,57.5,16.3,
21412,2015.6.12 12:00,50,14.7,,48.5,15.2,
21413,2015.6.12 13:00,45,14.6,,42.5,14.35,
21414,2015.6.12 14:00,37,13,,37.5,13.6,
21415,2015.6.12 15:00,34,11.7,,36.5,13.2,
21416,2015.6.12 16:00,39,14,,35.5,12.9,
