,date,Humi.x,dew.x,snow.x,Humi.y,dew.y,snow.y,Humi,dew,snow
26635,2016-01-15 5:00,75.0,-7.1,0.0,75.0,-7.1,0.0,75.0,-7.1,0.0
26636,2016-01-15 6:00,67.0,-8.5,0.0,67.0,-8.5,0.0,67.0,-8.5,0.0
26637,2016-01-15 7:00,72.0,-8.2,0.0,72.0,-8.2,0.0,72.0,-8.2,0.0
26638,2016-01-15 8:00,70.0,-8.9,0.0,70.0,-8.9,0.0,70.0,-8.9,0.0
26639,2016-01-15 9:00,62.0,-9.6,0.0,62.0,-9.6,0.0,62.0,-9.6,0.0
26640,2016-01-16 0:00,55.0,-9.7,,55.0,-9.7,,55.0,-9.7,
26641,2016-01-16 1:00,55.0,-9.9,,55.0,-9.9,,55.0,-9.9,
26642,2016-01-16 10:00,56.0,-8.3,,56.0,-8.3,,56.0,-8.3,
26643,2016-01-16 11:00,68.0,-5.4,,68.0,-5.4,,68.0,-5.4,
26644,2016-01-16 12:00,82.0,-3.0,,82.0,-3.0,,82.0,-3.0,
26645,2016-01-16 13:00,75.0,-2.8,,75.0,-2.8,,75.0,-2.8,
26646,2016-01-16 14:00,72.0,-2.8,,72.0,-2.8,,72.0,-2.8,
26647,2016-01-16 15:00,67.0,-2.8,,67.0,-2.8,,67.0,-2.8,
26648,2016-01-16 16:00,68.0,-2.7,,68.0,-2.7,,68.0,-2.7,
26649,2016-01-16 17:00,72.0,-2.6,,72.0,-2.6,,72.0,-2.6,
26650,2016-01-16 18:00,74.0,-2.8,,74.0,-2.8,,74.0,-2.8,
26651,2016-01-16 19:00,74.0,-3.4,,74.0,-3.4,,74.0,-3.4,
26652,2016-01-16 2:00,55.0,-9.6,,55.0,-9.6,,55.0,-9.6,
26653,2016-01-16 20:00,76.0,-3.7,,76.0,-3.7,,76.0,-3.7,
26654,2016-01-16 21:00,75.0,-4.0,,75.0,-4.0,,75.0,-4.0,
26655,2016-01-16 22:00,78.0,-3.6,,78.0,-3.6,,78.0,-3.6,
26656,2016-01-16 23:00,75.0,-4.2,,75.0,-4.2,,75.0,-4.2,
26657,2016-01-16 3:00,55.0,-9.5,,55.0,-9.5,,55.0,-9.5,
26658,2016-01-16 4:00,53.0,-9.5,,53.0,-9.5,,53.0,-9.5,
26659,2016-01-16 5:00,60.0,-8.1,,60.0,-8.1,,60.0,-8.1,
26660,2016-01-16 6:00,61.0,-8.4,,61.0,-8.4,,61.0,-8.4,
26661,2016-01-16 7:00,59.0,-8.7,,59.0,-8.7,,59.0,-8.7,
26662,2016-01-16 8:00,57.0,-9.0,,57.0,-9.0,,57.0,-9.0,
26663,2016-01-16 9:00,55.0,-9.1,,55.0,-9.1,,55.0,-9.1,
26664,2016-01-17 0:00,75.0,-4.2,,75.0,-4.2,,75.0,-4.2,
26665,2016-01-17 1:00,75.0,-4.3,,75.0,-4.3,,75.0,-4.3,
26666,2016-01-17 10:00,65.0,-4.9,,65.0,-4.9,,65.0,-4.9,
26667,2016-01-17 11:00,61.0,-4.8,,61.0,-4.8,,61.0,-4.8,
26668,2016-01-17 12:00,54.0,-5.1,,54.0,-5.1,,54.0,-5.1,
26669,2016-01-17 13:00,51.0,-4.9,,51.0,-4.9,,51.0,-4.9,
26670,2016-01-17 14:00,49.0,-4.9,,49.0,-4.9,,49.0,-4.9,
26671,2016-01-17 15:00,48.0,-4.8,,48.0,-4.8,,48.0,-4.8,
26672,2016-01-17 16:00,49.0,-4.7,,49.0,-4.7,,49.0,-4.7,
26673,2016-01-17 17:00,51.0,-4.5,,51.0,-4.5,,51.0,-4.5,
26674,2016-01-17 18:00,54.0,-4.3,,54.0,-4.3,,54.0,-4.3,
26675,2016-01-17 19:00,58.0,-4.1,,58.0,-4.1,,58.0,-4.1,
26676,2016-01-17 2:00,73.0,-4.6,,73.0,-4.6,,73.0,-4.6,
26677,2016-01-17 20:00,64.0,-3.7,,64.0,-3.7,,64.0,-3.7,
26678,2016-01-17 21:00,63.0,-4.6,,63.0,-4.6,,63.0,-4.6,
26679,2016-01-17 22:00,64.0,-4.4,,64.0,-4.4,,64.0,-4.4,
26680,2016-01-17 23:00,68.0,-4.4,,68.0,-4.4,,68.0,-4.4,
26681,2016-01-17 3:00,73.0,-4.6,,73.0,-4.6,,73.0,-4.6,
26682,2016-01-17 4:00,77.0,-3.9,,77.0,-3.9,,77.0,-3.9,
26683,2016-01-17 5:00,77.0,-4.1,,77.0,-4.1,,77.0,-4.1,
26684,2016-01-17 6:00,76.0,-4.3,,76.0,-4.3,,76.0,-4.3,
26685,2016-01-17 7:00,74.0,-4.5,,74.0,-4.5,,74.0,-4.5,
26686,2016-01-17 8:00,73.0,-4.6,,73.0,-4.6,,73.0,-4.6,
26687,2016-01-17 9:00,72.0,-4.6,,72.0,-4.6,,72.0,-4.6,
26688,2016-01-18 0:00,72.0,-4.2,,72.0,-4.2,,72.0,-4.2,
26689,2016-01-18 1:00,75.0,-4.2,,75.0,-4.2,,75.0,-4.2,
26690,2016-01-18 10:00,61.0,-11.0,0.3,61.0,-11.0,0.3,61.0,-11.0,0.3
26691,2016-01-18 11:00,60.0,-11.7,0.3,60.0,-11.7,0.3,60.0,-11.7,0.3
26692,2016-01-18 12:00,40.0,-16.9,0.1,40.0,-16.9,0.1,40.0,-16.9,0.1
26693,2016-01-18 13:00,42.0,-16.4,,42.0,-16.4,,42.0,-16.4,
26694,2016-01-18 14:00,35.0,-18.0,,35.0,-18.0,,35.0,-18.0,
26695,2016-01-18 15:00,39.0,-17.6,,39.0,-17.6,,39.0,-17.6,
26696,2016-01-18 16:00,33.0,-20.6,,33.0,-20.6,,33.0,-20.6,
26697,2016-01-18 17:00,35.0,-20.9,,35.0,-20.9,,35.0,-20.9,
26698,2016-01-18 18:00,45.0,-19.2,,45.0,-19.2,,45.0,-19.2,
26699,2016-01-18 19:00,47.0,-19.2,,47.0,-19.2,,47.0,-19.2,
26700,2016-01-18 2:00,71.0,-4.3,,71.0,-4.3,,71.0,-4.3,
26701,2016-01-18 20:00,55.0,-17.9,,55.0,-17.9,,55.0,-17.9,
26702,2016-01-18 21:00,59.0,-17.6,,59.0,-17.6,,59.0,-17.6,
26703,2016-01-18 22:00,62.0,-17.3,,62.0,-17.3,,62.0,-17.3,
26704,2016-01-18 23:00,57.0,-18.8,,57.0,-18.8,,57.0,-18.8,
26705,2016-01-18 3:00,77.0,-3.4,,77.0,-3.4,,77.0,-3.4,
26706,2016-01-18 4:00,90.0,-2.0,0.3,90.0,-2.0,0.3,90.0,-2.0,0.3
26707,2016-01-18 5:00,84.0,-3.2,0.4,84.0,-3.2,0.4,84.0,-3.2,0.4
26708,2016-01-18 6:00,88.0,-3.4,0.4,88.0,-3.4,0.4,88.0,-3.4,0.4
26709,2016-01-18 7:00,84.0,-5.6,0.4,84.0,-5.6,0.4,84.0,-5.6,0.4
26710,2016-01-18 8:00,77.0,-7.7,0.4,77.0,-7.7,0.4,77.0,-7.7,0.4
26711,2016-01-18 9:00,72.0,-9.1,0.3,72.0,-9.1,0.3,72.0,-9.1,0.3
26712,2016-01-19 0:00,58.0,-18.8,,58.0,-18.8,,58.0,-18.8,
26713,2016-01-19 1:00,51.0,-20.9,,51.0,-20.9,,51.0,-20.9,
26714,2016-01-19 10:00,40.0,-24.3,,40.0,-24.3,,40.0,-24.3,
26715,2016-01-19 11:00,36.0,-24.7,,36.0,-24.7,,36.0,-24.7,
26716,2016-01-19 12:00,33.0,-24.6,,33.0,-24.6,,33.0,-24.6,
26717,2016-01-19 13:00,31.0,-24.6,,31.0,-24.6,,31.0,-24.6,
26718,2016-01-19 14:00,33.0,-22.9,,33.0,-22.9,,33.0,-22.9,
26719,2016-01-19 15:00,34.0,-22.6,,34.0,-22.6,,34.0,-22.6,
26720,2016-01-19 16:00,37.0,-21.6,,37.0,-21.6,,37.0,-21.6,
26721,2016-01-19 17:00,43.0,-20.6,,43.0,-20.6,,43.0,-20.6,
26722,2016-01-19 18:00,49.0,-20.1,,49.0,-20.1,,49.0,-20.1,
26723,2016-01-19 19:00,50.0,-20.6,,50.0,-20.6,,50.0,-20.6,
26724,2016-01-19 2:00,44.0,-23.4,,44.0,-23.4,,44.0,-23.4,
26725,2016-01-19 20:00,53.0,-20.2,,53.0,-20.2,,53.0,-20.2,
26726,2016-01-19 21:00,54.0,-20.2,,54.0,-20.2,,54.0,-20.2,
26727,2016-01-19 22:00,54.0,-20.3,,54.0,-20.3,,54.0,-20.3,
26728,2016-01-19 23:00,51.0,-21.0,,51.0,-21.0,,51.0,-21.0,
26729,2016-01-19 3:00,48.0,-22.8,,48.0,-22.8,,48.0,-22.8,
26730,2016-01-19 4:00,49.0,-22.7,,49.0,-22.7,,49.0,-22.7,
26731,2016-01-19 5:00,51.0,-22.5,,51.0,-22.5,,51.0,-22.5,
26732,2016-01-19 6:00,49.0,-23.0,,49.0,-23.0,,49.0,-23.0,
26733,2016-01-19 7:00,50.0,-22.8,,50.0,-22.8,,50.0,-22.8,
26734,2016-01-19 8:00,50.0,-23.1,,50.0,-23.1,,50.0,-23.1,
26735,2016-01-19 9:00,49.0,-23.0,,49.0,-23.0,,49.0,-23.0,
26736,2016-01-20 0:00,51.0,-21.1,,51.0,-21.1,,51.0,-21.1,
26737,2016-01-20 1:00,51.0,-21.3,,51.0,-21.3,,51.0,-21.3,
26738,2016-01-20 10:00,38.0,-23.1,,38.0,-23.1,,38.0,-23.1,
26739,2016-01-20 11:00,37.0,-22.2,,37.0,-22.2,,37.0,-22.2,
26740,2016-01-20 12:00,35.0,-22.1,,35.0,-22.1,,35.0,-22.1,
26741,2016-01-20 13:00,33.0,-21.5,,33.0,-21.5,,33.0,-21.5,
26742,2016-01-20 14:00,32.0,-21.1,,32.0,-21.1,,32.0,-21.1,
26743,2016-01-20 15:00,32.0,-20.3,,32.0,-20.3,,32.0,-20.3,
26744,2016-01-20 16:00,31.0,-19.9,,31.0,-19.9,,31.0,-19.9,
26745,2016-01-20 17:00,34.0,-19.4,,34.0,-19.4,,34.0,-19.4,
26746,2016-01-20 18:00,39.0,-19.3,,39.0,-19.3,,39.0,-19.3,
26747,2016-01-20 19:00,41.0,-19.2,,41.0,-19.2,,41.0,-19.2,
26748,2016-01-20 2:00,51.0,-21.4,,51.0,-21.4,,51.0,-21.4,
26749,2016-01-20 20:00,41.0,-19.6,,41.0,-19.6,,41.0,-19.6,
26750,2016-01-20 21:00,44.0,-19.2,,44.0,-19.2,,44.0,-19.2,
26751,2016-01-20 22:00,47.0,-18.6,,47.0,-18.6,,47.0,-18.6,
26752,2016-01-20 23:00,50.0,-18.1,,50.0,-18.1,,50.0,-18.1,
26753,2016-01-20 3:00,52.0,-21.4,,52.0,-21.4,,52.0,-21.4,
26754,2016-01-20 4:00,50.0,-21.9,,50.0,-21.9,,50.0,-21.9,
26755,2016-01-20 5:00,53.0,-21.4,,53.0,-21.4,,53.0,-21.4,
26756,2016-01-20 6:00,48.0,-22.4,,48.0,-22.4,,48.0,-22.4,
26757,2016-01-20 7:00,48.0,-23.0,,48.0,-23.0,,48.0,-23.0,
26758,2016-01-20 8:00,50.0,-22.5,,50.0,-22.5,,50.0,-22.5,
26759,2016-01-20 9:00,46.0,-22.6,,46.0,-22.6,,46.0,-22.6,
26760,2016-01-21 0:00,53.0,-17.8,,53.0,-17.8,,53.0,-17.8,
26761,2016-01-21 1:00,53.0,-17.7,,53.0,-17.7,,53.0,-17.7,
26762,2016-01-21 10:00,44.0,-18.2,,44.0,-18.2,,44.0,-18.2,
26763,2016-01-21 11:00,40.0,-18.5,,40.0,-18.5,,40.0,-18.5,
26764,2016-01-21 12:00,34.0,-19.0,,34.0,-19.0,,34.0,-19.0,
26765,2016-01-21 13:00,28.0,-19.6,,28.0,-19.6,,28.0,-19.6,
26766,2016-01-21 14:00,32.0,-18.0,,32.0,-18.0,,32.0,-18.0,
26767,2016-01-21 15:00,28.0,-18.9,,28.0,-18.9,,28.0,-18.9,
26768,2016-01-21 16:00,33.0,-16.7,,33.0,-16.7,,33.0,-16.7,
26769,2016-01-21 17:00,31.0,-18.5,,31.0,-18.5,,31.0,-18.5,
26770,2016-01-21 18:00,36.0,-17.6,,36.0,-17.6,,36.0,-17.6,
26771,2016-01-21 19:00,43.0,-16.2,,43.0,-16.2,,43.0,-16.2,
26772,2016-01-21 2:00,53.0,-17.7,,53.0,-17.7,,53.0,-17.7,
26773,2016-01-21 20:00,44.0,-16.3,,44.0,-16.3,,44.0,-16.3,
26774,2016-01-21 21:00,45.0,-16.5,,45.0,-16.5,,45.0,-16.5,
26775,2016-01-21 22:00,49.0,-16.4,,49.0,-16.4,,49.0,-16.4,
26776,2016-01-21 23:00,50.0,-16.8,,50.0,-16.8,,50.0,-16.8,
26777,2016-01-21 3:00,57.0,-16.6,,57.0,-16.6,,57.0,-16.6,
26778,2016-01-21 4:00,57.0,-16.5,,57.0,-16.5,,57.0,-16.5,
26779,2016-01-21 5:00,57.0,-16.7,,57.0,-16.7,,57.0,-16.7,
26780,2016-01-21 6:00,56.0,-17.1,,56.0,-17.1,,56.0,-17.1,
26781,2016-01-21 7:00,57.0,-16.4,,57.0,-16.4,,57.0,-16.4,
26782,2016-01-21 8:00,57.0,-16.1,,57.0,-16.1,,57.0,-16.1,
26783,2016-01-21 9:00,50.0,-17.4,,50.0,-17.4,,50.0,-17.4,
26784,2016-01-22 0:00,48.0,-17.5,,48.0,-17.5,,48.0,-17.5,
26785,2016-01-22 1:00,50.0,-17.3,,50.0,-17.3,,50.0,-17.3,
26786,2016-01-22 10:00,41.0,-18.7,,41.0,-18.7,,41.0,-18.7,
26787,2016-01-22 11:00,35.0,-19.2,,35.0,-19.2,,35.0,-19.2,
26788,2016-01-22 12:00,31.0,-19.9,,31.0,-19.9,,31.0,-19.9,
26789,2016-01-22 13:00,33.0,-19.0,,33.0,-19.0,,33.0,-19.0,
26790,2016-01-22 14:00,31.0,-19.5,,31.0,-19.5,,31.0,-19.5,
26791,2016-01-22 15:00,27.0,-20.5,,27.0,-20.5,,27.0,-20.5,
26792,2016-01-22 16:00,29.0,-19.9,,29.0,-19.9,,29.0,-19.9,
26793,2016-01-22 17:00,32.0,-19.0,,32.0,-19.0,,32.0,-19.0,
26794,2016-01-22 18:00,30.0,-20.2,,30.0,-20.2,,30.0,-20.2,
26795,2016-01-22 19:00,28.0,-21.3,,28.0,-21.3,,28.0,-21.3,
26796,2016-01-22 2:00,51.0,-17.7,,51.0,-17.7,,51.0,-17.7,
26797,2016-01-22 20:00,31.0,-20.6,,31.0,-20.6,,31.0,-20.6,
26798,2016-01-22 21:00,31.0,-21.0,,31.0,-21.0,,31.0,-21.0,
26799,2016-01-22 22:00,34.0,-20.5,,34.0,-20.5,,34.0,-20.5,
26800,2016-01-22 23:00,39.0,-19.3,,39.0,-19.3,,39.0,-19.3,
26801,2016-01-22 3:00,51.0,-18.0,,51.0,-18.0,,51.0,-18.0,
26802,2016-01-22 4:00,56.0,-17.6,,56.0,-17.6,,56.0,-17.6,
26803,2016-01-22 5:00,57.0,-17.6,,57.0,-17.6,,57.0,-17.6,
26804,2016-01-22 6:00,59.0,-17.4,,59.0,-17.4,,59.0,-17.4,
26805,2016-01-22 7:00,58.0,-17.3,,58.0,-17.3,,58.0,-17.3,
26806,2016-01-22 8:00,55.0,-17.7,,55.0,-17.7,,55.0,-17.7,
26807,2016-01-22 9:00,50.0,-18.2,,50.0,-18.2,,50.0,-18.2,
26808,2016-01-23 0:00,45.0,-18.1,,45.0,-18.1,,45.0,-18.1,
26809,2016-01-23 1:00,48.0,-17.5,,48.0,-17.5,,48.0,-17.5,
26810,2016-01-23 10:00,29.0,-25.6,,29.0,-25.6,,29.0,-25.6,
26811,2016-01-23 11:00,34.0,-22.8,,34.0,-22.8,,34.0,-22.8,
26812,2016-01-23 12:00,33.0,-22.8,,33.0,-22.8,,33.0,-22.8,
26813,2016-01-23 13:00,35.0,-22.6,,35.0,-22.6,,35.0,-22.6,
26814,2016-01-23 14:00,33.0,-22.7,,33.0,-22.7,,33.0,-22.7,
26815,2016-01-23 15:00,46.0,-19.5,,46.0,-19.5,,46.0,-19.5,
26816,2016-01-23 16:00,42.0,-21.0,,42.0,-21.0,,42.0,-21.0,
26817,2016-01-23 17:00,39.0,-22.3,,39.0,-22.3,,39.0,-22.3,
26818,2016-01-23 18:00,36.0,-24.1,,36.0,-24.1,,36.0,-24.1,
26819,2016-01-23 19:00,41.0,-23.1,,41.0,-23.1,,41.0,-23.1,
26820,2016-01-23 2:00,48.0,-17.6,,48.0,-17.6,,48.0,-17.6,
26821,2016-01-23 20:00,47.0,-21.8,,47.0,-21.8,,47.0,-21.8,
26822,2016-01-23 21:00,48.0,-22.2,,48.0,-22.2,,48.0,-22.2,
26823,2016-01-23 22:00,48.0,-23.4,,48.0,-23.4,,48.0,-23.4,
26824,2016-01-23 23:00,49.0,-23.8,,49.0,-23.8,,49.0,-23.8,
26825,2016-01-23 3:00,46.0,-18.1,,46.0,-18.1,,46.0,-18.1,
26826,2016-01-23 4:00,42.0,-19.6,,42.0,-19.6,,42.0,-19.6,
26827,2016-01-23 5:00,36.0,-21.9,,36.0,-21.9,,36.0,-21.9,
26828,2016-01-23 6:00,40.0,-21.1,,40.0,-21.1,,40.0,-21.1,
26829,2016-01-23 7:00,48.0,-19.8,,48.0,-19.8,,48.0,-19.8,
26830,2016-01-23 8:00,46.0,-21.1,,46.0,-21.1,,46.0,-21.1,
26831,2016-01-23 9:00,39.0,-23.0,,39.0,-23.0,,39.0,-23.0,
26832,2016-01-24 0:00,48.0,-24.5,,48.0,-24.5,,48.0,-24.5,
26833,2016-01-24 1:00,48.0,-24.8,,48.0,-24.8,,48.0,-24.8,
26834,2016-01-24 10:00,44.0,-26.0,,44.0,-26.0,,44.0,-26.0,
26835,2016-01-24 11:00,40.0,-26.2,,40.0,-26.2,,40.0,-26.2,
26836,2016-01-24 12:00,36.0,-26.5,,36.0,-26.5,,36.0,-26.5,
26837,2016-01-24 13:00,33.0,-26.1,,33.0,-26.1,,33.0,-26.1,
26838,2016-01-24 14:00,33.0,-24.9,,33.0,-24.9,,33.0,-24.9,
26839,2016-01-24 15:00,32.0,-24.5,,32.0,-24.5,,32.0,-24.5,
26840,2016-01-24 16:00,33.0,-24.1,,33.0,-24.1,,33.0,-24.1,
26841,2016-01-24 17:00,39.0,-22.3,,39.0,-22.3,,39.0,-22.3,
26842,2016-01-24 18:00,41.0,-22.6,,41.0,-22.6,,41.0,-22.6,
26843,2016-01-24 19:00,44.0,-21.9,,44.0,-21.9,,44.0,-21.9,
26844,2016-01-24 2:00,49.0,-24.9,,49.0,-24.9,,49.0,-24.9,
26845,2016-01-24 20:00,51.0,-20.3,,51.0,-20.3,,51.0,-20.3,
26846,2016-01-24 21:00,56.0,-19.3,,56.0,-19.3,,56.0,-19.3,
26847,2016-01-24 22:00,57.0,-19.5,,57.0,-19.5,,57.0,-19.5,
26848,2016-01-24 23:00,55.0,-20.0,,55.0,-20.0,,55.0,-20.0,
26849,2016-01-24 3:00,55.0,-23.8,,55.0,-23.8,,55.0,-23.8,
26850,2016-01-24 4:00,54.0,-24.0,,54.0,-24.0,,54.0,-24.0,
26851,2016-01-24 5:00,57.0,-23.5,,57.0,-23.5,,57.0,-23.5,
26852,2016-01-24 6:00,55.0,-24.0,,55.0,-24.0,,55.0,-24.0,
26853,2016-01-24 7:00,57.0,-24.2,,57.0,-24.2,,57.0,-24.2,
26854,2016-01-24 8:00,58.0,-24.2,,58.0,-24.2,,58.0,-24.2,
26855,2016-01-24 9:00,53.0,-24.8,,53.0,-24.8,,53.0,-24.8,
26856,2016-01-25 0:00,60.0,-19.6,,60.0,-19.6,,60.0,-19.6,
26857,2016-01-25 1:00,60.0,-20.0,,60.0,-20.0,,60.0,-20.0,
26858,2016-01-25 10:00,37.0,-23.3,,37.0,-23.3,,37.0,-23.3,
26859,2016-01-25 11:00,33.0,-23.0,,33.0,-23.0,,33.0,-23.0,
26860,2016-01-25 12:00,30.0,-22.6,,30.0,-22.6,,30.0,-22.6,
26861,2016-01-25 13:00,30.0,-21.5,,30.0,-21.5,,30.0,-21.5,
26862,2016-01-25 14:00,29.0,-20.8,,29.0,-20.8,,29.0,-20.8,
26863,2016-01-25 15:00,28.0,-19.8,,28.0,-19.8,,28.0,-19.8,
26864,2016-01-25 16:00,29.0,-19.4,,29.0,-19.4,,29.0,-19.4,
26865,2016-01-25 17:00,31.0,-19.1,,31.0,-19.1,,31.0,-19.1,
26866,2016-01-25 18:00,36.0,-18.7,,36.0,-18.7,,36.0,-18.7,
26867,2016-01-25 19:00,47.0,-16.4,,47.0,-16.4,,47.0,-16.4,
26868,2016-01-25 2:00,58.0,-20.4,,58.0,-20.4,,58.0,-20.4,
26869,2016-01-25 20:00,53.0,-15.5,,53.0,-15.5,,53.0,-15.5,
26870,2016-01-25 21:00,57.0,-14.8,,57.0,-14.8,,57.0,-14.8,
26871,2016-01-25 22:00,63.0,-14.1,,63.0,-14.1,,63.0,-14.1,
26872,2016-01-25 23:00,66.0,-13.4,,66.0,-13.4,,66.0,-13.4,
26873,2016-01-25 3:00,57.0,-20.5,,57.0,-20.5,,57.0,-20.5,
26874,2016-01-25 4:00,60.0,-20.0,,60.0,-20.0,,60.0,-20.0,
26875,2016-01-25 5:00,60.0,-20.1,,60.0,-20.1,,60.0,-20.1,
26876,2016-01-25 6:00,60.0,-20.3,,60.0,-20.3,,60.0,-20.3,
26877,2016-01-25 7:00,57.0,-20.7,,57.0,-20.7,,57.0,-20.7,
26878,2016-01-25 8:00,53.0,-21.6,,53.0,-21.6,,53.0,-21.6,
26879,2016-01-25 9:00,45.0,-22.5,,45.0,-22.5,,45.0,-22.5,
26880,2016-01-26 0:00,64.0,-13.2,,64.0,-13.2,,64.0,-13.2,
26881,2016-01-26 1:00,66.0,-12.6,,66.0,-12.6,,66.0,-12.6,
26882,2016-01-26 10:00,80.0,-8.4,0.5,80.0,-8.4,0.5,80.0,-8.4,0.5
26883,2016-01-26 11:00,77.0,-7.6,0.4,77.0,-7.6,0.4,77.0,-7.6,0.4
26884,2016-01-26 12:00,75.0,-7.1,0.0,75.0,-7.1,0.0,75.0,-7.1,0.0
26885,2016-01-26 13:00,71.0,-6.3,,71.0,-6.3,,71.0,-6.3,
26886,2016-01-26 14:00,71.0,-4.5,,71.0,-4.5,,71.0,-4.5,
26887,2016-01-26 15:00,66.0,-4.6,,66.0,-4.6,,66.0,-4.6,
26888,2016-01-26 16:00,47.0,-8.4,,47.0,-8.4,,47.0,-8.4,
26889,2016-01-26 17:00,46.0,-9.0,,46.0,-9.0,,46.0,-9.0,
26890,2016-01-26 18:00,51.0,-8.6,,51.0,-8.6,,51.0,-8.6,
26891,2016-01-26 19:00,53.0,-8.7,,53.0,-8.7,,53.0,-8.7,
26892,2016-01-26 2:00,69.0,-12.6,,69.0,-12.6,,69.0,-12.6,
26893,2016-01-26 20:00,55.0,-8.6,,55.0,-8.6,,55.0,-8.6,
26894,2016-01-26 21:00,57.0,-8.5,,57.0,-8.5,,57.0,-8.5,
26895,2016-01-26 22:00,54.0,-9.2,,54.0,-9.2,,54.0,-9.2,
26896,2016-01-26 23:00,58.0,-8.6,,58.0,-8.6,,58.0,-8.6,
26897,2016-01-26 3:00,64.0,-14.1,,64.0,-14.1,,64.0,-14.1,
26898,2016-01-26 4:00,60.0,-14.3,,60.0,-14.3,,60.0,-14.3,
26899,2016-01-26 5:00,60.0,-13.9,,60.0,-13.9,,60.0,-13.9,
26900,2016-01-26 6:00,63.0,-13.0,,63.0,-13.0,,63.0,-13.0,
26901,2016-01-26 7:00,69.0,-11.7,,69.0,-11.7,,69.0,-11.7,
26902,2016-01-26 8:00,76.0,-10.4,,76.0,-10.4,,76.0,-10.4,
26903,2016-01-26 9:00,82.0,-8.9,0.2,82.0,-8.9,0.2,82.0,-8.9,0.2
26904,2016-01-27 0:00,58.0,-8.4,,58.0,-8.4,,58.0,-8.4,
26905,2016-01-27 1:00,58.0,-7.9,,58.0,-7.9,,58.0,-7.9,
26906,2016-01-27 10:00,47.0,-11.0,,47.0,-11.0,,47.0,-11.0,
26907,2016-01-27 11:00,42.0,-11.2,,42.0,-11.2,,42.0,-11.2,
26908,2016-01-27 12:00,41.0,-10.3,,41.0,-10.3,,41.0,-10.3,
26909,2016-01-27 13:00,43.0,-9.4,,43.0,-9.4,,43.0,-9.4,
26910,2016-01-27 14:00,38.0,-9.8,,38.0,-9.8,,38.0,-9.8,
26911,2016-01-27 15:00,38.0,-9.7,,38.0,-9.7,,38.0,-9.7,
26912,2016-01-27 16:00,37.0,-9.5,,37.0,-9.5,,37.0,-9.5,
26913,2016-01-27 17:00,42.0,-8.9,,42.0,-8.9,,42.0,-8.9,
26914,2016-01-27 18:00,50.0,-8.3,,50.0,-8.3,,50.0,-8.3,
26915,2016-01-27 19:00,60.0,-7.1,,60.0,-7.1,,60.0,-7.1,
26916,2016-01-27 2:00,67.0,-6.4,,67.0,-6.4,,67.0,-6.4,
26917,2016-01-27 20:00,63.0,-7.1,,63.0,-7.1,,63.0,-7.1,
26918,2016-01-27 21:00,65.0,-7.2,,65.0,-7.2,,65.0,-7.2,
26919,2016-01-27 22:00,69.0,-7.3,,69.0,-7.3,,69.0,-7.3,
26920,2016-01-27 23:00,70.0,-7.3,,70.0,-7.3,,70.0,-7.3,
26921,2016-01-27 3:00,68.0,-6.8,,68.0,-6.8,,68.0,-6.8,
26922,2016-01-27 4:00,64.0,-7.7,,64.0,-7.7,,64.0,-7.7,
26923,2016-01-27 5:00,65.0,-8.5,,65.0,-8.5,,65.0,-8.5,
26924,2016-01-27 6:00,61.0,-10.2,,61.0,-10.2,,61.0,-10.2,
26925,2016-01-27 7:00,60.0,-10.9,,60.0,-10.9,,60.0,-10.9,
26926,2016-01-27 8:00,64.0,-10.3,,64.0,-10.3,,64.0,-10.3,
26927,2016-01-27 9:00,55.0,-11.5,,55.0,-11.5,,55.0,-11.5,
26928,2016-01-28 0:00,72.0,-7.7,,72.0,-7.7,,72.0,-7.7,
26929,2016-01-28 1:00,71.0,-8.2,,71.0,-8.2,,71.0,-8.2,
26930,2016-01-28 10:00,56.0,-9.0,,56.0,-9.0,,56.0,-9.0,
26931,2016-01-28 11:00,50.0,-8.9,,50.0,-8.9,,50.0,-8.9,
26932,2016-01-28 12:00,39.0,-10.7,,39.0,-10.7,,39.0,-10.7,
26933,2016-01-28 13:00,36.0,-11.0,,36.0,-11.0,,36.0,-11.0,
26934,2016-01-28 14:00,33.0,-12.0,,33.0,-12.0,,33.0,-12.0,
26935,2016-01-28 15:00,32.0,-12.3,,32.0,-12.3,,32.0,-12.3,
26936,2016-01-28 16:00,29.0,-12.9,,29.0,-12.9,,29.0,-12.9,
26937,2016-01-28 17:00,32.0,-11.9,,32.0,-11.9,,32.0,-11.9,
26938,2016-01-28 18:00,41.0,-9.5,,41.0,-9.5,,41.0,-9.5,
26939,2016-01-28 19:00,37.0,-11.2,,37.0,-11.2,,37.0,-11.2,
26940,2016-01-28 2:00,69.0,-9.0,,69.0,-9.0,,69.0,-9.0,
26941,2016-01-28 20:00,44.0,-9.4,,44.0,-9.4,,44.0,-9.4,
26942,2016-01-28 21:00,46.0,-8.9,,46.0,-8.9,,46.0,-8.9,
26943,2016-01-28 22:00,42.0,-10.2,,42.0,-10.2,,42.0,-10.2,
26944,2016-01-28 23:00,45.0,-9.6,,45.0,-9.6,,45.0,-9.6,
26945,2016-01-28 3:00,67.0,-9.6,,67.0,-9.6,,67.0,-9.6,
26946,2016-01-28 4:00,77.0,-8.2,,77.0,-8.2,,77.0,-8.2,
26947,2016-01-28 5:00,74.0,-9.0,,74.0,-9.0,,74.0,-9.0,
