,loc,date,Humi,dew,snow
21048,°è·æ»ê,2015-05-25 12:00,30.5,4.95,
21049,°è·æ»ê,2015-05-25 13:00,29.5,4.8,
21050,°è·æ»ê,2015-05-25 14:00,28.5,4.85,
21051,°è·æ»ê,2015-05-25 15:00,31.0,5.65,
21052,°è·æ»ê,2015-05-25 16:00,31.5,5.8,
21053,°è·æ»ê,2015-05-25 17:00,31.0,5.1,
21054,°è·æ»ê,2015-05-25 18:00,41.5,8.55,
21055,°è·æ»ê,2015-05-25 19:00,40.0,7.7,
21056,°è·æ»ê,2015-05-25 20:00,40.0,8.0,
21057,°è·æ»ê,2015-05-25 21:00,43.0,8.4,
21058,°è·æ»ê,2015-05-25 22:00,43.0,8.45,
21059,°è·æ»ê,2015-05-25 23:00,43.0,8.7,
21060,°è·æ»ê,2015-05-26 0:00,42.5,7.0,
21061,°è·æ»ê,2015-05-26 1:00,44.5,7.5,
21062,°è·æ»ê,2015-05-26 2:00,51.5,10.3,
21063,°è·æ»ê,2015-05-26 3:00,52.0,8.5,
21064,°è·æ»ê,2015-05-26 4:00,52.5,7.45,
21065,°è·æ»ê,2015-05-26 5:00,54.5,7.85,
21066,°è·æ»ê,2015-05-26 6:00,54.5,7.449999999999999,
21067,°è·æ»ê,2015-05-26 7:00,51.5,7.65,
21068,°è·æ»ê,2015-05-26 8:00,47.0,7.3999999999999995,
21069,°è·æ»ê,2015-05-26 9:00,41.5,7.5,
21070,°è·æ»ê,2015-05-26 10:00,35.0,6.15,
21071,°è·æ»ê,2015-05-26 11:00,33.5,6.6,
21072,°è·æ»ê,2015-05-26 12:00,33.0,7.0,
21073,°è·æ»ê,2015-05-26 13:00,32.0,6.9,
21074,°è·æ»ê,2015-05-26 14:00,28.5,5.0,
21075,°è·æ»ê,2015-05-26 15:00,27.5,4.0,
21076,°è·æ»ê,2015-05-26 16:00,30.0,5.300000000000001,
21077,°è·æ»ê,2015-05-26 17:00,33.0,7.050000000000001,
21078,°è·æ»ê,2015-05-26 18:00,34.0,6.4,
21079,°è·æ»ê,2015-05-26 19:00,35.5,6.2,
21080,°è·æ»ê,2015-05-26 20:00,35.0,6.6,
21081,°è·æ»ê,2015-05-26 21:00,40.0,9.05,
21082,°è·æ»ê,2015-05-26 22:00,39.5,8.8,
21083,°è·æ»ê,2015-05-26 23:00,42.0,9.4,
21084,°è·æ»ê,2015-05-27 0:00,43.5,9.0,
21085,°è·æ»ê,2015-05-27 1:00,45.0,8.7,
21086,°è·æ»ê,2015-05-27 2:00,50.5,10.4,
21087,°è·æ»ê,2015-05-27 3:00,50.0,9.3,
21088,°è·æ»ê,2015-05-27 4:00,54.5,10.0,
21089,°è·æ»ê,2015-05-27 5:00,56.0,9.45,
21090,°è·æ»ê,2015-05-27 6:00,55.5,8.600000000000001,
21091,°è·æ»ê,2015-05-27 7:00,58.0,10.5,
21092,°è·æ»ê,2015-05-27 8:00,55.5,10.600000000000001,
21093,°è·æ»ê,2015-05-27 9:00,50.0,10.5,
21094,°è·æ»ê,2015-05-27 10:00,40.5,8.8,
21095,°è·æ»ê,2015-05-27 11:00,36.5,7.8,
21096,°è·æ»ê,2015-05-27 12:00,34.5,6.449999999999999,
21097,°è·æ»ê,2015-05-27 13:00,33.0,5.300000000000001,
21098,°è·æ»ê,2015-05-27 14:00,35.0,6.449999999999999,
21099,°è·æ»ê,2015-05-27 15:00,35.0,5.75,
21100,°è·æ»ê,2015-05-27 16:00,37.0,7.1,
21101,°è·æ»ê,2015-05-27 17:00,42.0,8.9,
21102,°è·æ»ê,2015-05-27 18:00,44.5,8.5,
21103,°è·æ»ê,2015-05-27 19:00,47.5,9.35,
21104,°è·æ»ê,2015-05-27 20:00,56.0,11.4,
21105,°è·æ»ê,2015-05-27 21:00,54.5,11.3,
21106,°è·æ»ê,2015-05-27 22:00,49.5,9.65,
21107,°è·æ»ê,2015-05-27 23:00,47.5,9.100000000000001,
21108,°è·æ»ê,2015-05-28 0:00,53.5,10.5,
21109,°è·æ»ê,2015-05-28 1:00,56.5,10.95,
21110,°è·æ»ê,2015-05-28 2:00,59.5,11.3,
21111,°è·æ»ê,2015-05-28 3:00,65.5,12.7,
21112,°è·æ»ê,2015-05-28 4:00,57.0,11.399999999999999,
21113,°è·æ»ê,2015-05-28 5:00,58.0,11.55,
21114,°è·æ»ê,2015-05-28 6:00,59.0,11.850000000000001,
21115,°è·æ»ê,2015-05-28 7:00,64.0,12.600000000000001,
21116,°è·æ»ê,2015-05-28 8:00,63.0,12.45,
21117,°è·æ»ê,2015-05-28 9:00,60.0,12.45,
21118,°è·æ»ê,2015-05-28 10:00,56.0,11.25,
21119,°è·æ»ê,2015-05-28 11:00,53.0,10.15,
21120,°è·æ»ê,2015-05-28 12:00,53.5,10.0,
21121,°è·æ»ê,2015-05-28 13:00,55.5,10.15,
21122,°è·æ»ê,2015-05-28 14:00,57.0,10.6,
21123,°è·æ»ê,2015-05-28 15:00,55.5,10.5,
21124,°è·æ»ê,2015-05-28 16:00,56.0,11.2,
21125,°è·æ»ê,2015-05-28 17:00,57.0,10.75,
21126,°è·æ»ê,2015-05-28 18:00,58.0,11.6,
21127,°è·æ»ê,2015-05-28 19:00,56.0,11.25,
21128,°è·æ»ê,2015-05-28 20:00,55.0,11.25,
21129,°è·æ»ê,2015-05-28 21:00,52.0,11.2,
21130,°è·æ»ê,2015-05-28 22:00,51.5,11.3,
21131,°è·æ»ê,2015-05-28 23:00,48.0,11.100000000000001,
21132,°è·æ»ê,2015-05-29 0:00,44.5,10.2,
21133,°è·æ»ê,2015-05-29 1:00,41.5,8.7,
21134,°è·æ»ê,2015-05-29 2:00,42.0,9.0,
21135,°è·æ»ê,2015-05-29 3:00,38.5,7.8500000000000005,
21136,°è·æ»ê,2015-05-29 4:00,42.0,10.0,
21137,°è·æ»ê,2015-05-29 5:00,49.5,11.7,
21138,°è·æ»ê,2015-05-29 6:00,51.5,10.7,
21139,°è·æ»ê,2015-05-29 7:00,51.5,10.6,
21140,°è·æ»ê,2015-05-29 8:00,42.0,7.699999999999999,
21141,°è·æ»ê,2015-05-29 9:00,41.5,8.9,
21142,°è·æ»ê,2015-05-29 10:00,42.0,9.6,
21143,°è·æ»ê,2015-05-29 11:00,41.0,9.399999999999999,
21144,°è·æ»ê,2015-05-29 12:00,43.5,10.6,
21145,°è·æ»ê,2015-05-29 13:00,48.0,11.649999999999999,
21146,°è·æ»ê,2015-05-29 14:00,46.5,10.65,
21147,°è·æ»ê,2015-05-29 15:00,46.5,10.45,
21148,°è·æ»ê,2015-05-29 16:00,47.0,10.35,
21149,°è·æ»ê,2015-05-29 17:00,49.0,10.75,
21150,°è·æ»ê,2015-05-29 18:00,51.0,10.649999999999999,
21151,°è·æ»ê,2015-05-29 19:00,47.0,9.85,
21152,°è·æ»ê,2015-05-29 20:00,40.5,8.399999999999999,
21153,°è·æ»ê,2015-05-29 21:00,39.0,8.3,
21154,°è·æ»ê,2015-05-29 22:00,37.5,7.85,
21155,°è·æ»ê,2015-05-29 23:00,37.0,7.85,
21156,°è·æ»ê,2015-05-30 0:00,37.0,8.0,
21157,°è·æ»ê,2015-05-30 1:00,37.5,8.3,
21158,°è·æ»ê,2015-05-30 2:00,39.5,9.05,
21159,°è·æ»ê,2015-05-30 3:00,53.0,11.05,
21160,°è·æ»ê,2015-05-30 4:00,57.5,11.7,
21161,°è·æ»ê,2015-05-30 5:00,59.0,12.55,
21162,°è·æ»ê,2015-05-30 6:00,59.0,12.15,
21163,°è·æ»ê,2015-05-30 7:00,66.0,12.8,
21164,°è·æ»ê,2015-05-30 8:00,69.5,13.0,
21165,°è·æ»ê,2015-05-30 9:00,73.0,13.25,
21166,°è·æ»ê,2015-05-30 10:00,71.0,13.35,
21167,°è·æ»ê,2015-05-30 11:00,67.5,13.4,
21168,°è·æ»ê,2015-05-30 12:00,67.5,12.8,
21169,°è·æ»ê,2015-05-30 13:00,68.0,12.6,
21170,°è·æ»ê,2015-05-30 14:00,69.5,12.6,
21171,°è·æ»ê,2015-05-30 15:00,72.5,13.05,
21172,°è·æ»ê,2015-05-30 16:00,65.0,12.85,
21173,°è·æ»ê,2015-05-30 17:00,61.5,12.65,
21174,°è·æ»ê,2015-05-30 18:00,65.0,13.25,
21175,°è·æ»ê,2015-05-30 19:00,63.0,12.65,
21176,°è·æ»ê,2015-05-30 20:00,64.0,13.0,
21177,°è·æ»ê,2015-05-30 21:00,62.5,12.7,
21178,°è·æ»ê,2015-05-30 22:00,57.5,11.149999999999999,
21179,°è·æ»ê,2015-05-30 23:00,56.0,10.4,
21180,°è·æ»ê,2015-05-31 0:00,61.0,12.100000000000001,
21181,°è·æ»ê,2015-05-31 1:00,60.0,11.45,
21182,°è·æ»ê,2015-05-31 2:00,60.5,11.7,
21183,°è·æ»ê,2015-05-31 3:00,62.0,11.55,
21184,°è·æ»ê,2015-05-31 4:00,64.0,11.65,
21185,°è·æ»ê,2015-05-31 5:00,66.0,12.100000000000001,
21186,°è·æ»ê,2015-05-31 6:00,64.0,10.75,
21187,°è·æ»ê,2015-05-31 7:00,66.0,11.350000000000001,
21188,°è·æ»ê,2015-05-31 8:00,72.0,13.0,
21189,°è·æ»ê,2015-05-31 9:00,72.0,13.25,
21190,°è·æ»ê,2015-05-31 10:00,66.0,13.25,
21191,°è·æ»ê,2015-05-31 11:00,64.5,13.899999999999999,
21192,°è·æ»ê,2015-05-31 12:00,60.0,13.9,
21193,°è·æ»ê,2015-05-31 13:00,58.0,14.05,
21194,°è·æ»ê,2015-05-31 14:00,54.5,12.8,
21195,°è·æ»ê,2015-05-31 15:00,48.0,11.2,
21196,°è·æ»ê,2015-05-31 16:00,48.0,11.0,
21197,°è·æ»ê,2015-05-31 17:00,49.5,10.95,
21198,°è·æ»ê,2015-05-31 18:00,49.0,10.05,
21199,°è·æ»ê,2015-05-31 19:00,47.5,9.65,
21200,°è·æ»ê,2015-05-31 20:00,47.0,9.8,
21201,°è·æ»ê,2015-05-31 21:00,42.0,7.85,
21202,°è·æ»ê,2015-05-31 22:00,43.0,7.75,
21203,°è·æ»ê,2015-05-31 23:00,46.0,8.549999999999999,
21204,°è·æ»ê,2015-06-01 0:00,43.5,7.15,
21205,°è·æ»ê,2015-06-01 1:00,43.5,7.35,
21206,°è·æ»ê,2015-06-01 2:00,40.0,5.85,
21207,°è·æ»ê,2015-06-01 3:00,44.5,5.95,
21208,°è·æ»ê,2015-06-01 4:00,46.5,5.8999999999999995,
21209,°è·æ»ê,2015-06-01 5:00,48.0,6.05,
21210,°è·æ»ê,2015-06-01 6:00,50.0,6.75,
21211,°è·æ»ê,2015-06-01 7:00,48.5,7.45,
21212,°è·æ»ê,2015-06-01 8:00,48.5,9.4,
21213,°è·æ»ê,2015-06-01 9:00,44.5,9.9,
21214,°è·æ»ê,2015-06-01 10:00,40.5,9.399999999999999,
21215,°è·æ»ê,2015-06-01 11:00,38.0,8.8,
21216,°è·æ»ê,2015-06-01 12:00,37.5,8.700000000000001,
21217,°è·æ»ê,2015-06-01 13:00,34.0,7.7,
21218,°è·æ»ê,2015-06-01 14:00,34.5,7.7,
21219,°è·æ»ê,2015-06-01 15:00,37.0,8.55,
21220,°è·æ»ê,2015-06-01 16:00,36.5,8.2,
21221,°è·æ»ê,2015-06-01 17:00,36.0,7.449999999999999,
21222,°è·æ»ê,2015-06-01 18:00,37.0,7.45,
21223,°è·æ»ê,2015-06-01 19:00,38.0,7.85,
21224,°è·æ»ê,2015-06-01 20:00,38.0,7.95,
21225,°è·æ»ê,2015-06-01 21:00,36.0,7.8,
21226,°è·æ»ê,2015-06-01 22:00,35.0,7.3999999999999995,
21227,°è·æ»ê,2015-06-01 23:00,34.0,6.45,
21228,°è·æ»ê,2015-06-02 0:00,35.0,6.85,
21229,°è·æ»ê,2015-06-02 1:00,39.0,7.9,
21230,°è·æ»ê,2015-06-02 2:00,39.5,7.300000000000001,
21231,°è·æ»ê,2015-06-02 3:00,43.0,8.85,
21232,°è·æ»ê,2015-06-02 4:00,43.0,8.05,
21233,°è·æ»ê,2015-06-02 5:00,45.5,8.3,
21234,°è·æ»ê,2015-06-02 6:00,49.0,9.3,
21235,°è·æ»ê,2015-06-02 7:00,50.5,9.2,
21236,°è·æ»ê,2015-06-02 8:00,49.5,8.85,
21237,°è·æ»ê,2015-06-02 9:00,47.0,8.75,
21238,°è·æ»ê,2015-06-02 10:00,43.5,8.45,
21239,°è·æ»ê,2015-06-02 11:00,41.5,8.2,
21240,°è·æ»ê,2015-06-02 12:00,40.5,8.55,
21241,°è·æ»ê,2015-06-02 13:00,36.5,7.9,
21242,°è·æ»ê,2015-06-02 14:00,34.5,7.45,
21243,°è·æ»ê,2015-06-02 15:00,34.5,7.8,
21244,°è·æ»ê,2015-06-02 16:00,30.5,6.3,
21245,°è·æ»ê,2015-06-02 17:00,40.0,9.55,
21246,°è·æ»ê,2015-06-02 18:00,44.0,10.2,
21247,°è·æ»ê,2015-06-02 19:00,50.0,11.25,
21248,°è·æ»ê,2015-06-02 20:00,63.0,13.7,
21249,°è·æ»ê,2015-06-02 21:00,69.0,14.4,
21250,°è·æ»ê,2015-06-02 22:00,62.0,12.600000000000001,
21251,°è·æ»ê,2015-06-02 23:00,63.5,12.850000000000001,
21252,°è·æ»ê,2015-06-03 0:00,62.5,12.649999999999999,
21253,°è·æ»ê,2015-06-03 1:00,65.0,12.8,
21254,°è·æ»ê,2015-06-03 2:00,69.5,12.899999999999999,
21255,°è·æ»ê,2015-06-03 3:00,71.5,13.15,
21256,°è·æ»ê,2015-06-03 4:00,68.0,12.95,
21257,°è·æ»ê,2015-06-03 5:00,67.5,12.4,
21258,°è·æ»ê,2015-06-03 6:00,68.5,12.25,
21259,°è·æ»ê,2015-06-03 7:00,67.0,12.15,
21260,°è·æ»ê,2015-06-03 8:00,62.5,11.6,
21261,°è·æ»ê,2015-06-03 9:00,55.0,10.3,
21262,°è·æ»ê,2015-06-03 10:00,50.0,9.35,
21263,°è·æ»ê,2015-06-03 11:00,47.5,8.7,
21264,°è·æ»ê,2015-06-03 12:00,47.5,9.0,
21265,°è·æ»ê,2015-06-03 13:00,48.5,9.05,
21266,°è·æ»ê,2015-06-03 14:00,46.5,8.6,
21267,°è·æ»ê,2015-06-03 15:00,46.0,8.65,
21268,°è·æ»ê,2015-06-03 16:00,48.0,8.5,
21269,°è·æ»ê,2015-06-03 17:00,49.0,8.2,
21270,°è·æ»ê,2015-06-03 18:00,51.0,8.6,
21271,°è·æ»ê,2015-06-03 19:00,49.5,8.3,
21272,°è·æ»ê,2015-06-03 20:00,44.5,7.550000000000001,
21273,°è·æ»ê,2015-06-03 21:00,41.5,7.2,
21274,°è·æ»ê,2015-06-03 22:00,45.0,8.95,
21275,°è·æ»ê,2015-06-03 23:00,45.5,9.35,
21276,°è·æ»ê,2015-06-04 0:00,43.5,8.899999999999999,
21277,°è·æ»ê,2015-06-04 1:00,46.5,9.6,
21278,°è·æ»ê,2015-06-04 2:00,46.5,9.1,
21279,°è·æ»ê,2015-06-04 3:00,49.0,9.7,
21280,°è·æ»ê,2015-06-04 4:00,50.5,9.65,
21281,°è·æ»ê,2015-06-04 5:00,52.5,9.5,
21282,°è·æ»ê,2015-06-04 6:00,55.5,10.100000000000001,
21283,°è·æ»ê,2015-06-04 7:00,53.0,10.399999999999999,
21284,°è·æ»ê,2015-06-04 8:00,50.5,11.3,
21285,°è·æ»ê,2015-06-04 9:00,46.0,10.5,
21286,°è·æ»ê,2015-06-04 10:00,44.5,9.95,
21287,°è·æ»ê,2015-06-04 11:00,40.5,8.8,
21288,°è·æ»ê,2015-06-04 12:00,40.5,8.45,
21289,°è·æ»ê,2015-06-04 13:00,39.5,7.6,
21290,°è·æ»ê,2015-06-04 14:00,40.5,8.25,
21291,°è·æ»ê,2015-06-04 15:00,42.5,8.8,
21292,°è·æ»ê,2015-06-04 16:00,45.0,9.05,
21293,°è·æ»ê,2015-06-04 17:00,46.0,8.75,
21294,°è·æ»ê,2015-06-04 18:00,50.5,10.850000000000001,
21295,°è·æ»ê,2015-06-04 19:00,49.5,10.8,
21296,°è·æ»ê,2015-06-04 20:00,47.0,10.45,
21297,°è·æ»ê,2015-06-04 21:00,51.0,12.2,
21298,°è·æ»ê,2015-06-04 22:00,41.5,9.2,
21299,°è·æ»ê,2015-06-04 23:00,38.5,8.75,
21300,°è·æ»ê,2015-06-05 0:00,37.5,8.8,
21301,°è·æ»ê,2015-06-05 1:00,34.0,7.75,
21302,°è·æ»ê,2015-06-05 2:00,36.5,8.600000000000001,
21303,°è·æ»ê,2015-06-05 3:00,39.0,9.350000000000001,
21304,°è·æ»ê,2015-06-05 4:00,39.5,9.65,
21305,°è·æ»ê,2015-06-05 5:00,42.5,10.25,
21306,°è·æ»ê,2015-06-05 6:00,41.5,8.899999999999999,
21307,°è·æ»ê,2015-06-05 7:00,39.5,7.45,
21308,°è·æ»ê,2015-06-05 8:00,43.0,8.0,
21309,°è·æ»ê,2015-06-05 9:00,48.5,8.899999999999999,
21310,°è·æ»ê,2015-06-05 10:00,48.5,9.05,
21311,°è·æ»ê,2015-06-05 11:00,48.5,9.2,
21312,°è·æ»ê,2015-06-05 12:00,49.0,9.75,
21313,°è·æ»ê,2015-06-05 13:00,50.0,10.1,
21314,°è·æ»ê,2015-06-05 14:00,52.5,10.4,
21315,°è·æ»ê,2015-06-05 15:00,56.0,10.4,
21316,°è·æ»ê,2015-06-05 16:00,57.0,10.350000000000001,
21317,°è·æ»ê,2015-06-05 17:00,55.5,9.8,
21318,°è·æ»ê,2015-06-05 18:00,55.5,9.7,
21319,°è·æ»ê,2015-06-05 19:00,53.5,9.350000000000001,
21320,°è·æ»ê,2015-06-05 20:00,61.5,11.4,
21321,°è·æ»ê,2015-06-05 21:00,65.5,12.5,
21322,°è·æ»ê,2015-06-05 22:00,64.5,12.4,
21323,°è·æ»ê,2015-06-05 23:00,64.0,12.35,
21324,°è·æ»ê,2015-06-06 0:00,64.5,12.2,
21325,°è·æ»ê,2015-06-06 1:00,63.0,11.65,
21326,°è·æ»ê,2015-06-06 2:00,61.0,11.7,
21327,°è·æ»ê,2015-06-06 3:00,57.5,11.1,
21328,°è·æ»ê,2015-06-06 4:00,58.0,11.35,
21329,°è·æ»ê,2015-06-06 5:00,58.0,11.55,
21330,°è·æ»ê,2015-06-06 6:00,62.0,11.7,
21331,°è·æ»ê,2015-06-06 7:00,64.5,12.65,
21332,°è·æ»ê,2015-06-06 8:00,62.5,13.0,
21333,°è·æ»ê,2015-06-06 9:00,62.0,13.399999999999999,
21334,°è·æ»ê,2015-06-06 10:00,58.5,12.85,
21335,°è·æ»ê,2015-06-06 11:00,57.5,13.05,
21336,°è·æ»ê,2015-06-06 12:00,56.0,12.850000000000001,
21337,°è·æ»ê,2015-06-06 13:00,57.0,12.95,
21338,°è·æ»ê,2015-06-06 14:00,57.0,13.15,
21339,°è·æ»ê,2015-06-06 15:00,57.5,13.5,
21340,°è·æ»ê,2015-06-06 16:00,57.5,13.65,
21341,°è·æ»ê,2015-06-06 17:00,57.5,13.65,
21342,°è·æ»ê,2015-06-06 18:00,59.0,13.899999999999999,
21343,°è·æ»ê,2015-06-06 19:00,59.0,14.05,
21344,°è·æ»ê,2015-06-06 20:00,60.0,14.149999999999999,
21345,°è·æ»ê,2015-06-06 21:00,59.0,14.05,
21346,°è·æ»ê,2015-06-06 22:00,61.0,14.95,
21347,°è·æ»ê,2015-06-06 23:00,55.5,13.8,
21348,°è·æ»ê,2015-06-07 0:00,53.5,13.149999999999999,
21349,°è·æ»ê,2015-06-07 1:00,54.0,13.25,
21350,°è·æ»ê,2015-06-07 2:00,59.5,14.6,
21351,°è·æ»ê,2015-06-07 3:00,61.5,14.600000000000001,
21352,°è·æ»ê,2015-06-07 4:00,64.5,14.75,
21353,°è·æ»ê,2015-06-07 5:00,66.5,14.55,
21354,°è·æ»ê,2015-06-07 6:00,69.0,14.75,
21355,°è·æ»ê,2015-06-07 7:00,72.5,15.55,
21356,°è·æ»ê,2015-06-07 8:00,72.5,15.6,
21357,°è·æ»ê,2015-06-07 9:00,67.5,15.0,
21358,°è·æ»ê,2015-06-07 10:00,65.5,14.8,
21359,°è·æ»ê,2015-06-07 11:00,63.5,14.75,
21360,°è·æ»ê,2015-06-07 12:00,60.5,14.350000000000001,
21361,°è·æ»ê,2015-06-07 13:00,61.5,15.05,
21362,°è·æ»ê,2015-06-07 14:00,61.5,15.05,
21363,°è·æ»ê,2015-06-07 15:00,60.5,14.85,
21364,°è·æ»ê,2015-06-07 16:00,60.5,14.45,
21365,°è·æ»ê,2015-06-07 17:00,60.0,14.4,
21366,°è·æ»ê,2015-06-07 18:00,60.5,14.6,
21367,°è·æ»ê,2015-06-07 19:00,57.0,14.3,
21368,°è·æ»ê,2015-06-07 20:00,55.5,14.350000000000001,
21369,°è·æ»ê,2015-06-07 21:00,51.5,13.5,
21370,°è·æ»ê,2015-06-07 22:00,48.5,13.05,
21371,°è·æ»ê,2015-06-07 23:00,47.5,12.95,
21372,°è·æ»ê,2015-06-08 0:00,47.0,12.6,
21373,°è·æ»ê,2015-06-08 1:00,48.5,13.0,
21374,°è·æ»ê,2015-06-08 2:00,48.0,12.75,
21375,°è·æ»ê,2015-06-08 3:00,46.0,11.45,
21376,°è·æ»ê,2015-06-08 4:00,46.5,10.9,
21377,°è·æ»ê,2015-06-08 5:00,54.0,14.1,
21378,°è·æ»ê,2015-06-08 6:00,61.0,14.95,
21379,°è·æ»ê,2015-06-08 7:00,64.0,15.149999999999999,
21380,°è·æ»ê,2015-06-08 8:00,61.5,14.7,
21381,°è·æ»ê,2015-06-08 9:00,58.5,14.45,
21382,°è·æ»ê,2015-06-08 10:00,57.5,14.45,
21383,°è·æ»ê,2015-06-08 11:00,53.5,13.7,
21384,°è·æ»ê,2015-06-08 12:00,55.5,14.0,
21385,°è·æ»ê,2015-06-08 13:00,56.5,14.05,
21386,°è·æ»ê,2015-06-08 14:00,56.5,14.2,
21387,°è·æ»ê,2015-06-08 15:00,57.5,14.350000000000001,
21388,°è·æ»ê,2015-06-08 16:00,58.5,14.25,
21389,°è·æ»ê,2015-06-08 17:00,58.0,14.4,
21390,°è·æ»ê,2015-06-08 18:00,59.0,14.75,
21391,°è·æ»ê,2015-06-08 19:00,58.5,14.9,
21392,°è·æ»ê,2015-06-08 20:00,58.0,15.2,
21393,°è·æ»ê,2015-06-08 21:00,54.5,14.55,
21394,°è·æ»ê,2015-06-08 22:00,50.5,12.899999999999999,
21395,°è·æ»ê,2015-06-08 23:00,51.0,12.0,
21396,°è·æ»ê,2015-06-09 0:00,51.0,12.0,
21397,°è·æ»ê,2015-06-09 1:00,53.0,12.55,
21398,°è·æ»ê,2015-06-09 2:00,57.5,13.55,
21399,°è·æ»ê,2015-06-09 3:00,65.0,15.2,
21400,°è·æ»ê,2015-06-09 4:00,65.0,14.649999999999999,
21401,°è·æ»ê,2015-06-09 5:00,69.0,15.2,
21402,°è·æ»ê,2015-06-09 6:00,71.5,15.7,
21403,°è·æ»ê,2015-06-09 7:00,74.5,16.65,
21404,°è·æ»ê,2015-06-09 8:00,80.0,17.6,
21405,°è·æ»ê,2015-06-09 9:00,79.0,18.2,
21406,°è·æ»ê,2015-06-09 10:00,76.5,18.05,
21407,°è·æ»ê,2015-06-09 11:00,74.0,17.85,
21408,°è·æ»ê,2015-06-09 12:00,74.5,17.9,
21409,°è·æ»ê,2015-06-09 13:00,71.5,17.5,
21410,°è·æ»ê,2015-06-09 14:00,68.5,16.8,
21411,°è·æ»ê,2015-06-09 15:00,69.0,16.8,
21412,°è·æ»ê,2015-06-09 16:00,67.5,16.25,
21413,°è·æ»ê,2015-06-09 17:00,64.5,15.600000000000001,
21414,°è·æ»ê,2015-06-09 18:00,65.5,15.75,
21415,°è·æ»ê,2015-06-09 19:00,72.0,17.5,
21416,°è·æ»ê,2015-06-09 20:00,70.5,17.15,
21417,°è·æ»ê,2015-06-09 21:00,72.0,17.1,
21418,°è·æ»ê,2015-06-09 22:00,69.5,16.85,
21419,°è·æ»ê,2015-06-09 23:00,69.5,16.6,
21420,°è·æ»ê,2015-06-10 0:00,67.5,16.2,
21421,°è·æ»ê,2015-06-10 1:00,66.0,16.0,
21422,°è·æ»ê,2015-06-10 2:00,62.5,15.1,
21423,°è·æ»ê,2015-06-10 3:00,62.5,14.35,
21424,°è·æ»ê,2015-06-10 4:00,65.5,15.4,
21425,°è·æ»ê,2015-06-10 5:00,71.0,16.4,
21426,°è·æ»ê,2015-06-10 6:00,69.0,14.850000000000001,
21427,°è·æ»ê,2015-06-10 7:00,64.5,13.9,
21428,°è·æ»ê,2015-06-10 8:00,63.5,14.7,
21429,°è·æ»ê,2015-06-10 9:00,57.5,14.600000000000001,
21430,°è·æ»ê,2015-06-10 10:00,54.0,15.100000000000001,
21431,°è·æ»ê,2015-06-10 11:00,45.0,13.100000000000001,
21432,°è·æ»ê,2015-06-10 12:00,52.5,15.450000000000001,
21433,°è·æ»ê,2015-06-10 13:00,53.0,15.450000000000001,
21434,°è·æ»ê,2015-06-10 14:00,49.0,14.05,
21435,°è·æ»ê,2015-06-10 15:00,47.0,13.850000000000001,
21436,°è·æ»ê,2015-06-10 16:00,47.0,13.45,
21437,°è·æ»ê,2015-06-10 17:00,48.0,13.45,
21438,°è·æ»ê,2015-06-10 18:00,54.0,15.55,
21439,°è·æ»ê,2015-06-10 19:00,58.5,16.200000000000003,
21440,°è·æ»ê,2015-06-10 20:00,64.0,16.6,
21441,°è·æ»ê,2015-06-10 21:00,61.5,16.25,
21442,°è·æ»ê,2015-06-10 22:00,57.5,15.75,
21443,°è·æ»ê,2015-06-10 23:00,58.5,16.55,
21444,°è·æ»ê,2015-06-11 0:00,60.0,17.0,
21445,°è·æ»ê,2015-06-11 1:00,63.0,17.8,
21446,°è·æ»ê,2015-06-11 2:00,61.5,17.200000000000003,
21447,°è·æ»ê,2015-06-11 3:00,67.5,18.2,
21448,°è·æ»ê,2015-06-11 4:00,73.5,18.4,
21449,°è·æ»ê,2015-06-11 5:00,75.0,18.299999999999997,
21450,°è·æ»ê,2015-06-11 6:00,75.5,18.4,
21451,°è·æ»ê,2015-06-11 7:00,71.5,17.8,
21452,°è·æ»ê,2015-06-11 8:00,64.5,16.4,
21453,°è·æ»ê,2015-06-11 9:00,69.0,17.2,
21454,°è·æ»ê,2015-06-11 10:00,71.5,17.5,
21455,°è·æ»ê,2015-06-11 11:00,66.0,16.75,
21456,°è·æ»ê,2015-06-11 12:00,67.0,16.9,
21457,°è·æ»ê,2015-06-11 13:00,65.0,16.35,
21458,°è·æ»ê,2015-06-11 14:00,66.0,16.85,
21459,°è·æ»ê,2015-06-11 15:00,69.0,17.35,
21460,°è·æ»ê,2015-06-11 16:00,68.5,17.6,
21461,°è·æ»ê,2015-06-11 17:00,69.0,17.65,
21462,°è·æ»ê,2015-06-11 18:00,78.0,17.450000000000003,
21463,°è·æ»ê,2015-06-11 19:00,79.5,17.45,
21464,°è·æ»ê,2015-06-11 20:00,87.0,18.75,
21465,°è·æ»ê,2015-06-11 21:00,79.5,18.55,
21466,°è·æ»ê,2015-06-11 22:00,72.0,17.75,
21467,°è·æ»ê,2015-06-11 23:00,71.0,17.95,
21468,°è·æ»ê,2015-06-12 0:00,68.5,17.85,
21469,°è·æ»ê,2015-06-12 1:00,70.0,18.6,
21470,°è·æ»ê,2015-06-12 2:00,67.0,17.75,
21471,°è·æ»ê,2015-06-12 3:00,66.5,17.7,
21472,°è·æ»ê,2015-06-12 4:00,70.5,17.450000000000003,
21473,°è·æ»ê,2015-06-12 5:00,71.0,16.95,
21474,°è·æ»ê,2015-06-12 6:00,71.5,16.75,
